This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
202105,    0.18,    1.06,    1.25,   -1.88,   -0.29,   -0.28,    1.06,    0.99,    1.17,    1.06,    1.58,    0.93,   -4.55,    0.56,   -1.52
202106,    1.82,    1.00,    4.41,    4.66,   10.13,    2.52,    0.49,    0.94,    1.08,    4.96,    3.24,    3.22,    5.98,   12.60,    7.94
202107,    2.91,    2.03,   -0.26,   -1.30,   -6.46,    3.87,    1.16,    2.75,    1.44,    0.28,   -1.15,   -1.20,   -1.38,   -0.79,  -11.97
202108,    3.19,    2.47,    2.12,    3.85,    2.73,    3.64,    1.87,    1.65,    3.33,    2.64,    1.02,    4.18,    3.03,    0.14,    5.56
202109,   -5.08,   -3.75,   -3.92,   -2.70,   -5.09,   -5.10,   -5.06,   -3.65,   -3.83,   -3.55,   -4.45,   -1.86,   -3.97,   -5.14,   -5.06
202110,    7.46,    4.40,    9.50,    5.60,    2.88,    8.36,    4.31,    6.11,    3.18,    3.39,   14.36,    6.65,    4.49,    7.69,   -0.99
202111,   -0.37,   -3.40,   -0.65,   -3.85,   -6.17,    0.67,   -2.95,   -3.90,   -2.71,    1.19,   -4.39,   -4.17,   -3.62,   -4.90,   -7.60
202112,    4.83,    5.39,    4.16,   -0.01,   -8.87,    5.32,    4.41,    5.24,    5.52,    4.56,    3.51,   -0.27,    0.46,   -7.20,  -11.56
202201,   -3.38,   -5.96,   -4.27,   -9.90,  -18.38,   -2.86,   -4.17,   -4.96,   -8.29,   -4.60,   -3.83,   -7.44,  -12.05,  -15.47,  -23.43
202202,   -1.09,   -3.93,   -1.98,   -1.21,   -3.20,   -1.08,   -1.11,   -4.42,   -2.75,   -1.25,   -2.67,   -1.95,   -0.65,   -2.12,   -3.97
202203,    3.71,    1.80,    2.68,    1.27,    6.06,    4.28,    2.91,    1.51,    2.13,    1.43,    3.63,    0.86,    2.06,    8.37,   -0.50
202204,   -6.99,   -6.76,  -13.17,  -12.95,  -18.53,   -6.64,   -7.49,   -7.65,   -5.78,  -12.83,  -13.44,   -9.76,  -15.25,  -17.78,  -20.08
202205,   -0.59,    1.75,    1.97,   -3.03,   -4.33,   -1.63,    1.38,    1.22,    2.49,    4.06,   -0.04,   -1.45,   -5.42,   -4.62,   -3.91
202206,   -6.10,   -8.26,  -10.30,  -13.19,  -10.96,   -6.13,   -6.04,   -8.29,   -8.22,   -8.94,  -12.31,  -13.27,  -13.10,  -10.60,  -11.54
202207,    8.28,    7.01,   13.25,   13.38,   14.28,    9.23,    6.86,    7.39,    6.60,   14.97,    9.49,    9.54,   16.19,   13.89,   14.83
202208,   -3.62,   -4.37,   -3.94,   -2.69,    1.92,   -3.93,   -3.00,   -4.85,   -3.82,   -5.72,   -1.03,   -2.98,   -2.12,    1.20,    2.84
202209,   -9.04,   -7.81,  -11.39,   -8.89,  -10.39,   -8.88,   -9.33,   -6.28,   -9.21,  -10.87,  -12.10,   -8.50,   -9.78,   -9.37,  -11.92
202210,    8.99,    6.76,    9.79,    5.51,    4.56,    8.73,    9.22,    8.91,    4.53,   13.52,    5.58,    3.24,   10.62,    7.17,    1.50
202211,    5.31,    6.62,    3.97,    1.96,    3.17,    6.86,    3.45,    6.73,    6.42,    1.62,    8.12,    1.31,    3.38,    5.94,   -3.13
202212,   -4.81,   -5.46,   -7.08,  -12.29,   -6.22,   -4.01,   -5.74,   -5.15,   -5.90,   -7.76,   -5.87,  -14.78,   -7.84,   -5.61,   -7.80
202301,    3.31,    5.56,   12.92,   14.48,   19.58,    3.91,    2.36,    3.04,    8.11,   14.09,   10.99,   14.59,   14.34,   20.88,   15.45
202302,   -1.49,   -4.91,   -0.53,   -3.02,    1.52,   -1.41,   -1.60,   -5.18,   -4.50,   -3.14,    1.73,   -3.10,   -2.85,   -2.25,    4.13
202303,    3.13,    2.22,    2.30,    4.05,    2.62,    2.98,    3.34,    0.60,    3.91,    3.31,    0.15,    3.38,    4.77,    5.12,    0.24
202304,    2.82,    1.01,    0.04,   -2.90,   -5.45,    3.29,    1.81,    2.02,    0.23,    2.31,   -2.95,   -3.80,   -1.98,   -5.54,   -5.08
202305,   -2.42,   -0.94,    3.08,    8.91,   11.01,   -1.49,   -4.70,   -3.14,    0.53,    5.06,   -0.59,    2.73,   14.57,   11.82,    7.83
202306,    6.56,    4.49,    8.96,   12.44,    7.10,    6.62,    6.44,    4.94,    3.99,    8.68,    9.26,    9.51,   14.84,    7.73,    4.74
202307,    2.05,    3.53,    5.26,    4.70,    8.23,    1.65,    3.07,    1.96,    5.02,    4.54,    6.43,    4.64,    4.76,    7.76,    9.86
202308,   -1.42,   -0.84,   -2.69,   -3.63,   -3.24,   -1.94,   -0.11,   -1.53,   -0.25,   -1.56,   -4.82,   -3.43,   -3.83,    0.60,  -12.76
202309,   -4.34,   -4.35,   -5.00,   -6.07,   -7.99,   -4.75,   -3.36,   -3.81,   -4.93,   -4.55,   -5.36,   -7.41,   -4.42,   -7.34,   -9.22
202310,   -0.77,   -3.84,   -2.20,   -6.65,   -8.36,    0.46,   -2.42,   -4.71,   -2.38,   -4.55,   -0.34,   -4.92,   -8.57,   -8.32,   -8.45
202311,    8.52,    9.62,    7.39,   11.38,   15.58,    9.03,    7.23,    9.24,   10.01,    6.36,    8.77,   13.26,    7.63,   16.71,   10.62
202312,    3.76,    6.52,    5.41,    6.58,   14.49,    2.99,    5.55,    7.92,    5.66,    4.98,    6.09,    5.98,    7.13,   12.81,   18.67
202401,    1.35,    1.51,    5.54,   -4.92,   -5.61,    1.46,    1.04,    2.42,    1.03,    8.80,    1.87,   -7.12,    0.57,   -4.55,   -7.67
202402,    3.86,    4.46,   10.65,    4.12,    9.29,    4.01,    3.47,    5.98,    2.87,   12.49,    8.73,    2.38,    6.41,    7.04,   15.38
202403,    2.37,    3.82,    7.13,    0.95,    0.82,    1.24,    4.50,    2.87,    5.48,    5.89,    8.86,    4.65,   -2.95,    0.10,    2.69
202404,   -3.66,   -4.26,   -2.63,   -6.59,   -6.41,   -4.79,   -2.03,   -3.53,   -5.66,   -0.82,   -5.58,   -4.52,   -7.41,   -5.08,   -9.62
202405,    2.97,    5.58,    3.65,   10.93,    3.29,    3.51,    1.53,    7.40,    2.60,    3.17,    3.89,    4.93,   14.23,    2.43,    5.29
202406,    2.04,    2.39,    4.90,    5.72,    1.85,    1.93,    2.17,    0.30,    3.98,    1.79,    7.09,    4.73,    6.34,    3.46,   -2.62
202407,    2.78,    2.62,    0.89,   -1.70,    5.41,    1.36,    5.44,    1.18,    6.13,    1.23,    0.11,    0.03,   -2.41,    2.15,    7.95
202408,    2.41,    2.50,    2.44,    1.84,   -1.51,    3.00,    1.81,    1.58,    3.37,    5.34,   -0.52,    2.75,    1.34,   -1.44,   -1.67
202409,    0.85,    1.71,    3.50,    2.12,    6.89,    0.61,    1.12,    2.22,    1.30,    4.73,    0.60,    0.69,    3.34,    8.32,    1.62
202410,   -1.18,   -0.82,   -1.41,    1.41,   -0.88,   -2.68,    0.17,    0.41,   -2.10,   -0.79,   -2.01,    2.45,   -1.32,   -1.88,    1.05
202411,    6.18,    6.43,    4.60,    6.59,   20.58,    5.98,    6.42,    5.06,    8.94,    6.72,    3.13,    5.24,   11.85,   13.81,   26.12
202412,   -2.82,   -1.97,   -3.05,   -6.62,   -0.35,   -4.17,   -1.63,   -3.42,   -0.13,   -0.99,   -4.65,   -5.56,   -8.50,   -7.20,    3.89
202501,    2.45,    5.56,    1.18,    5.58,    2.95,    1.22,    4.96,    6.92,    3.60,    4.65,   -1.90,    4.59,    7.73,    8.22,    0.91
202502,    2.20,   -1.72,   -4.09,   -0.24,  -13.76,    2.25,    2.13,   -1.44,   -2.42,   -5.40,   -1.53,   -1.58,    1.26,  -17.25,  -10.14
202503,   -4.48,   -5.49,   -5.20,   -8.38,  -11.38,   -3.97,   -4.84,   -1.93,   -7.13,   -5.05,   -5.45,   -4.86,  -11.95,   -9.72,  -13.04
202504,   -1.11,   -2.93,    0.14,    2.40,    6.32,   -1.88,   -0.16,   -2.24,   -3.29,    0.50,   -0.16,    1.17,    5.81,    4.46,    9.11
202505,    7.09,    2.94,    9.43,    6.23,   10.02,    7.90,    6.26,    2.32,    4.83,    3.82,   13.76,    5.70,    7.67,   10.34,    9.39
202506,    4.13,    3.44,    8.61,    8.85,    3.28,    3.03,    4.78,    3.84,    3.23,   11.22,    4.12,    9.38,    7.66,    2.13,    6.95
202507,    2.53,    2.61,    2.09,    3.11,   -0.06,    1.69,    3.06,    1.23,    3.55,    2.88,    1.11,   -0.39,    7.98,    0.18,   -0.98
202508,    2.67,    0.71,    2.88,    0.80,    5.44,    3.09,    1.40,    0.91,    0.51,    2.66,    3.08,    1.39,    0.16,    4.43,    8.22
202509,    1.92,    3.55,    0.86,    7.35,   16.56,    0.82,    2.96,    6.09,    0.34,   -0.17,    2.89,    5.30,    8.50,   19.97,    6.57
202510,   -1.44,    4.79,   -1.17,    6.94,    3.19,   -1.61,   -1.13,    2.58,    6.45,    0.15,   -2.27,    6.21,    7.47,    3.00,    3.36
202511,    0.89,   -0.96,    2.16,    1.54,   -7.02,    0.15,    2.62,    3.00,   -4.71,    4.80,   -1.43,    3.41,    0.46,   -0.73,  -12.12
202512,   -0.32,    1.25,   -0.03,   -2.75,    1.20,   -0.12,   -0.58,    0.58,    1.65,   -0.90,    0.97,   -0.78,   -3.82,    2.82,   -0.47
202601,   -1.05,    3.52,    3.22,   -2.88,    6.96,   -2.72,    2.77,    2.03,    5.39,    4.14,    1.71,   -2.52,   -3.71,    7.11,    6.62
202602,    0.29,   -2.19,    1.65,   -1.49,   -2.31,    3.39,   -2.90,   -1.17,   -3.04,    2.21,    1.08,   -3.80,    3.10,   -4.51,   -0.62
202603,   -5.51,   -3.19,   -5.65,   -5.61,   -7.00,   -5.01,   -5.74,   -2.47,   -4.52,   -4.56,   -6.27,   -5.95,   -5.18,   -5.84,   -7.96
202604,    8.25,   10.30,    6.23,    7.73,   30.39,    2.40,   11.16,   10.58,    9.82,    4.99,    7.87,    4.41,   13.09,   22.16,   38.42
202605,    1.74,    2.40,    3.38,    9.53,   28.61,   -2.44,    4.55,    1.14,    3.76,    4.74,    1.95,   10.59,    7.74,   34.70,   15.83


  Equal Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196307,    0.04,   -0.91,   -0.65,   -1.01,   -0.66,    0.27,   -0.19,   -1.12,   -0.71,   -0.38,   -0.92,   -1.16,   -0.87,   -0.45,   -0.74
196308,    3.75,    4.96,    4.61,    5.30,    3.64,    3.27,    4.27,    4.20,    5.72,    4.46,    4.76,    4.57,    5.89,    5.15,    3.11
196309,   -0.67,   -0.90,   -1.31,   -1.66,   -0.82,   -0.34,   -0.98,   -0.73,   -1.07,   -1.19,   -1.43,   -1.97,   -1.37,   -2.28,   -0.31
196310,    0.75,    1.24,    1.84,    1.91,    1.02,    0.45,    1.06,    1.37,    1.11,    1.37,    2.31,    1.97,    1.86,    2.01,    0.68
196311,   -0.41,   -1.04,   -0.57,   -0.65,   -3.04,   -0.09,   -0.76,   -0.71,   -1.35,   -1.03,   -0.13,   -0.53,   -0.77,   -0.81,   -3.80
196312,    1.79,    0.97,    1.23,    0.80,   -3.01,    1.24,    2.33,    0.95,    0.98,    1.51,    0.97,    1.11,    0.51,   -0.66,   -3.84
196401,    2.21,    1.82,    2.61,    3.10,    4.44,    2.02,    2.40,    1.29,    2.33,    2.32,    2.88,    3.07,    3.13,    2.38,    5.17
196402,    1.98,    2.30,    2.64,    3.29,    2.63,    1.44,    2.51,    2.40,    2.21,    2.58,    2.70,    3.04,    3.53,    2.96,    2.51
196403,    2.39,    2.22,    3.37,    4.03,    2.10,    1.91,    2.88,    2.64,    1.79,    3.80,    3.00,    3.92,    4.13,    3.64,    1.57
196404,    0.90,    0.36,   -0.07,   -0.02,   -0.27,    0.79,    1.00,    0.36,    0.37,    0.17,   -0.33,    0.56,   -0.60,   -1.37,    0.11
196405,    1.49,    1.40,    1.14,    1.10,   -0.39,    1.55,    1.44,    0.77,    1.95,    1.02,    1.27,    1.19,    1.00,    0.96,   -0.93
196406,    1.39,    2.08,    2.19,    1.79,   -0.15,    1.52,    1.25,    1.97,    2.19,    2.22,    2.16,    1.85,    1.75,    1.39,   -0.70
196407,    2.88,    3.34,    2.25,    3.20,    3.07,    2.78,    2.99,    3.49,    3.18,    3.02,    1.49,    3.96,    2.53,    2.93,    3.11
196408,   -0.13,   -0.26,   -0.35,   -1.20,   -0.73,   -0.47,    0.23,   -0.83,    0.27,   -0.21,   -0.49,   -1.19,   -1.21,   -1.28,   -0.53
196409,    2.56,    2.51,    3.72,    4.14,    4.46,    2.55,    2.56,    2.34,    2.67,    2.99,    4.36,    4.17,    4.11,    4.48,    4.45
196410,    1.07,    1.49,    1.71,    2.70,    2.23,    1.06,    1.09,    1.87,    1.12,    1.22,    2.19,    3.54,    1.95,    1.53,    2.48
196411,    1.19,    0.39,    0.39,    0.46,   -0.90,    1.31,    1.07,    0.35,    0.44,    0.67,    0.10,    0.84,    0.15,   -0.45,   -1.06
196412,   -0.65,   -0.48,   -0.04,   -0.51,   -2.61,   -0.69,   -0.62,   -0.59,   -0.37,   -0.09,    0.00,   -0.24,   -0.75,   -0.59,   -3.33
196501,    4.50,    4.73,    5.71,    6.89,    9.55,    3.97,    5.06,    5.03,    4.46,    5.37,    6.03,    6.39,    7.38,    6.78,   10.54
196502,    1.34,    2.97,    3.47,    3.34,    4.25,    1.12,    1.58,    2.61,    3.33,    4.12,    2.83,    4.15,    2.64,    4.48,    4.16
196503,    0.02,    0.70,    0.98,    1.06,    2.82,    0.03,    0.01,    1.43,    0.02,    1.77,    0.11,    1.24,    0.88,    2.49,    2.94
196504,    2.26,    3.80,    4.12,    5.81,    4.49,    2.35,    2.17,    3.41,    4.19,    4.28,    3.97,    5.47,    6.06,    4.63,    4.43
196505,   -0.66,   -0.35,   -0.35,   -1.20,   -0.55,   -0.64,   -0.68,    0.19,   -0.91,   -0.22,   -0.47,   -1.21,   -1.19,    0.19,   -0.79
196506,   -4.68,   -5.90,   -7.39,   -8.41,  -10.71,   -4.23,   -5.13,   -5.54,   -6.25,   -7.07,   -7.70,   -8.49,   -8.35,   -8.94,  -11.31
196507,    1.90,    2.64,    2.23,    3.61,    3.22,    1.50,    2.31,    2.49,    2.79,    1.77,    2.70,    3.97,    3.24,    4.42,    2.78
196508,    2.63,    3.78,    4.22,    4.74,    4.61,    2.40,    2.85,    3.58,    3.98,    4.14,    4.30,    4.62,    4.84,    5.83,    4.08
196509,    1.46,    2.30,    3.64,    3.37,    2.62,    1.53,    1.38,    2.08,    2.51,    3.11,    4.07,    3.40,    3.34,    3.73,    2.10
196510,    2.07,    3.42,    5.15,    5.86,    8.60,    1.49,    2.65,    2.69,    4.21,    5.57,    4.71,    5.50,    6.17,    6.79,    9.39
196511,    0.91,    2.00,    3.67,    4.09,    7.82,    0.91,    0.90,    1.33,    2.65,    2.81,    4.54,    4.51,    3.73,    4.67,    9.20
196512,    0.86,    2.27,    4.06,    4.63,    6.40,    0.30,    1.44,    1.93,    2.62,    3.77,    4.36,    4.84,    4.46,    5.52,    6.75
196601,    1.75,    3.38,    4.85,    5.70,    9.78,    1.13,    2.39,    3.23,    3.52,    5.13,    4.58,    5.54,    5.82,    6.22,   11.41
196602,   -1.01,   -0.66,    1.23,    2.47,    6.52,   -1.63,   -0.38,   -0.90,   -0.43,    0.84,    1.62,    2.57,    2.39,    3.52,    7.77
196603,   -1.55,   -2.71,   -1.83,   -1.91,    0.44,   -1.98,   -1.11,   -2.15,   -3.24,   -2.77,   -0.96,   -1.72,   -2.07,   -3.08,    1.98
196604,    1.37,    2.22,    4.16,    4.76,    6.95,    0.88,    1.91,    1.41,    3.09,    3.98,    4.32,    4.51,    4.98,    6.10,    7.33
196605,   -3.90,   -4.91,   -6.21,   -8.59,  -12.70,   -3.55,   -4.25,   -4.42,   -5.39,   -5.69,   -6.71,   -8.26,   -8.87,   -9.92,  -13.74
196606,   -1.12,   -0.21,   -0.10,   -0.22,   -0.63,   -1.10,   -1.13,   -0.43,    0.02,   -1.24,    0.93,   -0.62,    0.09,    0.03,   -0.89
196607,   -0.70,   -1.00,   -1.35,   -1.47,   -2.23,   -0.71,   -0.69,   -0.97,   -1.02,   -0.95,   -1.69,   -1.72,   -1.25,   -1.56,   -2.50
196608,   -6.97,   -8.11,   -9.18,   -9.95,  -12.32,   -6.50,   -7.50,   -7.71,   -8.49,   -9.17,   -9.19,   -9.37,  -10.51,  -10.79,  -12.99
196609,   -0.43,   -0.40,   -0.79,   -1.87,   -3.51,   -0.72,   -0.12,   -1.03,    0.22,   -0.53,   -1.04,   -1.16,   -2.48,   -3.11,   -3.67
196610,    3.01,    2.19,    2.21,   -0.59,   -6.69,    3.06,    2.96,    3.13,    1.28,    2.62,    1.79,    0.83,   -1.86,   -3.21,   -8.08
196611,    0.05,    1.65,    2.23,    4.97,    7.36,    0.05,    0.04,    1.08,    2.26,    1.92,    2.55,    4.52,    5.39,    7.41,    7.34
196612,    1.59,    1.47,    2.63,    1.97,    1.32,    1.39,    1.81,    1.62,    1.30,    2.99,    2.27,    1.48,    2.36,    3.25,    0.49
196701,    9.30,   10.67,   13.83,   16.89,   24.95,    8.85,    9.81,   10.92,   10.44,   12.89,   14.72,   15.74,   17.79,   19.32,   27.32
196702,    0.75,    1.62,    2.88,    3.12,    7.63,    0.82,    0.67,    1.79,    1.46,    2.62,    3.15,    2.40,    3.75,    4.96,    8.78
196703,    3.75,    5.07,    5.74,    7.18,    6.47,    3.18,    4.32,    5.74,    4.44,    5.88,    5.60,    5.76,    8.46,    6.55,    6.44
196704,    2.86,    3.60,    4.59,    4.52,    4.68,    2.13,    3.60,    3.31,    3.88,    3.88,    5.24,    4.90,    4.23,    4.30,    4.84
196705,   -1.82,   -1.26,   -0.69,   -0.97,   -0.23,   -1.06,   -2.62,   -0.92,   -1.59,   -0.55,   -0.82,   -2.29,    0.13,   -0.61,   -0.07
196706,    1.50,    2.82,    4.89,    8.87,   13.44,    1.67,    1.32,    1.79,    3.87,    4.64,    5.12,    7.91,    9.74,   10.17,   14.80
196707,    5.43,    6.00,    7.22,    9.07,   10.38,    4.34,    6.53,    5.91,    6.08,    6.49,    7.86,    8.70,    9.40,    8.88,   10.99
196708,    0.97,    0.95,    0.98,    0.13,    0.52,    0.81,    1.13,    2.00,   -0.08,    0.75,    1.21,    0.76,   -0.42,    0.46,    0.54
196709,    2.58,    3.40,    5.40,    5.42,    9.11,    1.97,    3.24,    3.15,    3.66,    4.85,    5.94,    4.24,    6.39,    6.70,   10.14
196710,   -3.49,   -3.61,   -3.27,   -2.08,   -0.75,   -3.00,   -4.01,   -3.27,   -3.97,   -3.03,   -3.49,   -1.23,   -2.86,   -1.50,   -0.43
196711,   -0.03,    0.18,    1.11,    1.48,   -0.89,   -0.39,    0.33,    0.32,    0.04,    1.46,    0.77,    1.67,    1.30,    1.53,   -1.80
196712,    3.10,    4.23,    4.54,    8.17,   12.50,    2.55,    3.65,    3.91,    4.52,    5.71,    3.40,    6.95,    9.19,   10.51,   13.38
196801,    2.14,    0.20,   -0.65,    0.62,    4.93,    1.55,    2.74,   -0.30,    0.69,   -0.01,   -1.25,    0.33,    0.87,    0.62,    6.96
196802,   -1.45,   -3.26,   -3.56,   -4.91,   -8.80,   -1.06,   -1.87,   -2.26,   -4.30,   -3.20,   -3.89,   -5.27,   -4.60,   -7.16,   -9.58
196803,   -0.83,   -0.60,    0.10,    0.68,   -2.37,   -1.17,   -0.45,   -0.79,   -0.40,    0.36,   -0.15,    0.69,    0.66,   -1.17,   -2.89
196804,    8.04,   10.13,   12.20,   14.73,   18.70,    7.05,    9.16,    9.64,   10.56,   11.78,   12.61,   15.10,   14.42,   17.99,   19.00
196805,    3.41,    5.06,    7.07,    8.88,   13.25,    2.98,    3.84,    5.08,    5.04,    7.12,    7.02,    7.67,    9.96,   11.02,   14.18
196806,    4.91,    2.70,    1.61,    2.21,    0.03,    6.10,    3.69,    3.10,    2.32,    1.12,    2.10,    1.88,    2.50,    0.29,   -0.07
196807,   -1.03,   -1.04,   -3.21,   -4.48,   -2.92,   -0.31,   -1.76,   -1.76,   -0.34,   -3.46,   -2.98,   -5.47,   -3.68,   -3.79,   -2.56
196808,    1.30,    2.58,    3.86,    4.09,    4.32,    1.11,    1.50,    2.38,    2.76,    4.19,    3.57,    4.02,    4.15,    3.67,    4.60
196809,    3.89,    5.69,    5.84,    7.24,    8.41,    3.24,    4.56,    5.38,    5.99,    5.82,    5.85,    7.73,    6.81,    8.60,    8.33
196810,    2.54,    2.80,    2.97,    0.48,   -1.08,    2.71,    2.37,    2.17,    3.45,    3.48,    2.49,    1.36,   -0.32,    0.06,   -1.64
196811,    6.48,    6.12,    7.23,    7.83,    7.53,    5.78,    7.22,    5.72,    6.51,    6.34,    8.09,    8.08,    7.63,    7.15,    7.71
196812,   -1.85,   -1.09,   -1.57,   -1.44,    3.11,   -1.48,   -2.24,   -1.48,   -0.73,   -1.46,   -1.67,   -0.87,   -1.87,    0.81,    4.15
196901,   -0.20,    0.00,   -0.92,   -0.84,    0.18,   -0.19,   -0.22,   -0.08,    0.07,    0.45,   -2.23,   -0.07,   -1.53,   -1.17,    0.94
196902,   -4.23,   -5.92,   -6.87,   -8.80,  -11.59,   -3.50,   -4.97,   -5.36,   -6.43,   -6.18,   -7.45,   -7.65,   -9.81,   -9.49,  -12.80
196903,    0.87,    2.09,    2.17,    1.89,    2.30,    0.71,    1.05,    1.59,    2.58,    2.67,    1.71,    0.84,    2.80,    2.58,    2.14
196904,    0.77,    0.81,    1.06,    1.03,   -0.47,    1.39,    0.08,    1.19,    0.44,    1.11,    1.01,    1.66,    0.48,    0.17,   -0.83
196905,    0.57,    1.09,   -0.27,   -0.03,    0.71,   -0.04,    1.22,    1.03,    1.14,   -1.01,    0.41,    0.44,   -0.43,    0.67,    0.73
196906,   -6.07,   -8.17,   -9.66,  -11.35,  -14.49,   -5.77,   -6.39,   -7.66,   -8.64,   -8.68,  -10.56,  -10.11,  -12.32,  -12.96,  -15.23
196907,   -5.49,   -6.63,   -7.65,   -9.38,  -12.71,   -4.88,   -6.12,   -6.23,   -7.01,   -7.13,   -8.12,   -8.91,   -9.75,  -11.29,  -13.34
196908,    2.71,    4.42,    6.16,    6.11,    5.63,    1.69,    3.73,    4.28,    4.56,    5.95,    6.36,    5.18,    6.91,    7.59,    4.70
196909,   -1.71,   -0.54,   -1.41,   -1.64,   -4.15,   -1.78,   -1.64,   -0.27,   -0.81,   -1.35,   -1.46,   -2.58,   -0.85,   -2.13,   -5.20
196910,    6.26,    7.03,    7.32,   10.79,   11.58,    5.67,    6.87,    7.29,    6.79,    6.13,    8.37,   10.49,   11.04,   11.72,   11.50
196911,   -3.13,   -3.81,   -3.87,   -5.46,   -7.73,   -3.20,   -3.04,   -3.90,   -3.73,   -3.50,   -4.23,   -4.61,   -6.18,   -6.43,   -8.32
196912,   -2.75,   -4.05,   -3.53,   -5.41,  -10.60,   -3.41,   -2.03,   -3.83,   -4.24,   -2.85,   -4.15,   -4.87,   -5.87,   -7.84,  -11.75
197001,   -3.39,   -4.22,   -4.54,   -6.13,   -3.07,   -3.16,   -3.63,   -4.22,   -4.22,   -4.68,   -4.41,   -6.23,   -6.05,   -3.83,   -2.75
197002,    4.95,    4.88,    5.97,    4.61,    2.73,    4.11,    5.84,    4.50,    5.25,    5.77,    6.14,    4.27,    4.94,    2.77,    2.72
197003,    0.37,    0.58,   -0.82,   -2.21,   -5.14,    0.74,   -0.01,    1.61,   -0.47,   -0.33,   -1.30,   -1.61,   -2.70,   -4.31,   -5.50
197004,   -8.94,  -11.03,  -13.88,  -16.22,  -21.92,   -8.08,   -9.81,   -9.89,  -12.03,  -13.30,  -14.47,  -15.04,  -17.32,  -19.93,  -22.84
197005,   -8.10,   -7.93,   -9.98,   -9.77,   -9.24,   -8.13,   -8.07,   -8.37,   -7.48,  -10.38,   -9.60,   -8.86,  -10.53,   -9.44,   -9.15
197006,   -2.99,   -4.47,   -4.83,   -8.01,  -10.92,   -3.13,   -2.85,   -3.86,   -5.03,   -4.10,   -5.52,   -7.28,   -8.70,   -9.17,  -11.61
197007,    5.95,    7.22,    7.34,    7.22,    4.05,    5.07,    6.93,    7.22,    7.22,    7.35,    7.33,    6.75,    7.61,    6.35,    2.98
197008,    3.35,    4.32,    5.65,    7.10,    7.76,    2.96,    3.80,    4.74,    3.92,    5.82,    5.48,    5.91,    8.26,    8.63,    7.32
197009,    3.80,    6.45,    8.83,   13.18,   20.12,    2.85,    4.79,    6.49,    6.41,    7.18,   10.42,   11.14,   14.89,   17.12,   21.79
197010,   -0.53,   -1.54,   -2.67,   -5.73,  -10.79,   -0.68,   -0.35,   -1.32,   -1.74,   -1.72,   -3.46,   -4.77,   -6.58,   -8.51,  -12.20
197011,    4.75,    4.17,    3.62,    1.70,   -4.50,    4.87,    4.63,    4.73,    3.57,    4.33,    2.91,    1.67,    1.73,   -1.54,   -6.08
