This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on AC/B.

The portfolios are constructed at the end of June. Ac/B (accruals) is the change in 
operating working capital per split-adjusted share from t-2 to t-1
divided by book equity per split-adjusted share in t-1.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
198011,    294.77,    464.32,    599.14,    284.57,    137.24,    195.67,    435.86,    541.27,    376.33,    641.44,    557.17,    326.04,    245.46,    204.06,     95.59
198012,    342.71,    510.47,    649.54,    306.12,    154.12,    236.49,    492.94,    591.34,    417.96,    695.75,    603.85,    347.10,    267.46,    225.18,    109.64
198101,    327.47,    490.92,    635.01,    305.71,    151.25,    223.38,    474.78,    564.21,    407.03,    672.20,    598.11,    346.77,    266.99,    223.50,    105.87
198102,    307.20,    479.79,    621.82,    295.81,    139.96,    204.24,    453.90,    553.65,    394.89,    659.88,    584.48,    335.53,    257.84,    206.67,     98.03
198103,    310.46,    487.94,    630.09,    306.10,    140.52,    203.26,    462.32,    566.48,    399.32,    665.81,    594.91,    347.55,    266.35,    208.07,     97.95
198104,    320.51,    516.96,    645.47,    325.68,    152.05,    210.46,    476.72,    599.86,    422.62,    676.65,    614.41,    364.03,    288.64,    222.74,    107.39
198105,    308.51,    504.94,    639.07,    327.51,    151.19,    201.88,    459.10,    581.96,    416.91,    672.87,    605.26,    361.03,    294.92,    216.79,    109.86
198106,    307.80,    509.09,    633.74,    331.15,    154.14,    203.64,    454.91,    587.55,    420.09,    663.79,    603.45,    360.22,    302.79,    218.56,    113.60
198107,    181.83,    468.06,    637.34,    401.57,    180.72,    125.30,    265.09,    399.64,    536.74,    568.94,    709.88,    519.87,    310.71,    233.98,    140.44
198108,    186.53,    474.40,    634.01,    402.39,    176.79,    125.96,    274.92,    406.45,    543.13,    568.82,    702.88,    520.91,    311.51,    231.82,    135.28
198109,    171.05,    455.44,    597.41,    377.08,    161.99,    115.59,    252.12,    379.94,    532.09,    544.43,    654.06,    488.88,    291.76,    214.14,    122.70
198110,    157.61,    426.69,    565.32,    355.30,    150.88,    106.28,    232.26,    351.86,    502.67,    516.50,    617.33,    461.51,    273.84,    197.19,    116.03
198111,    170.83,    450.55,    587.01,    370.47,    162.51,    109.12,    260.37,    366.55,    535.19,    535.86,    641.94,    469.05,    294.48,    213.53,    124.24
198112,    179.75,    467.95,    619.87,    382.87,    165.42,    112.34,    277.13,    385.29,    551.26,    556.69,    688.01,    485.19,    304.01,    218.44,    125.70
198201,    174.80,    457.49,    605.91,    374.50,    163.19,    110.92,    267.83,    376.22,    539.07,    552.27,    663.78,    474.68,    297.34,    217.13,    122.76
198202,    166.93,    443.71,    599.04,    371.94,    156.78,    106.84,    255.00,    357.91,    529.84,    549.00,    652.83,    478.38,    290.91,    207.05,    119.31
198203,    155.38,    416.53,    570.56,    357.68,    144.08,    100.13,    236.17,    333.46,    499.28,    521.29,    623.54,    463.89,    277.31,    189.73,    110.13
198204,    151.09,    414.47,    565.82,    353.78,    140.85,    102.65,    221.60,    327.61,    501.00,    517.78,    617.27,    466.70,    268.49,    186.88,    106.48
198205,    159.98,    431.20,    587.36,    371.34,    149.70,    107.48,    236.15,    349.09,    513.00,    538.45,    639.97,    488.69,    283.07,    197.26,    114.10
198206,    157.88,    425.04,    577.43,    355.10,    142.35,    107.30,    230.62,    344.84,    505.23,    530.09,    628.20,    466.41,    271.36,    187.91,    108.11
198207,    119.67,    360.86,    587.40,    411.55,    102.08,     68.23,    191.63,    290.76,    447.05,    731.83,    453.03,    438.14,    386.04,    142.58,     75.95
198208,    118.65,    351.55,    580.58,    397.48,     98.72,     67.12,    190.70,    282.73,    435.87,    735.56,    436.39,    422.57,    373.49,    139.58,     72.28
198209,    132.40,    393.22,    643.49,    443.04,    108.63,     73.83,    213.60,    316.30,    487.95,    809.56,    488.97,    477.17,    410.41,    151.80,     80.65
198210,    136.28,    402.00,    651.62,    449.98,    111.12,     76.06,    218.27,    320.38,    503.05,    822.51,    493.25,    481.59,    419.46,    153.84,     83.30
198211,    155.14,    439.04,    718.50,    499.01,    127.90,     86.93,    247.16,    360.70,    536.44,    896.67,    552.78,    530.23,    468.76,    173.72,     98.10
198212,    165.55,    460.69,    747.38,    510.73,    138.21,     93.35,    262.80,    383.01,    557.71,    925.65,    581.56,    539.83,    482.63,    184.46,    108.30
198301,    167.84,    467.18,    789.26,    515.63,    140.05,     93.94,    266.80,    386.93,    567.40,    977.76,    613.37,    557.68,    475.19,    185.15,    110.83
198302,    174.09,    487.02,    836.05,    532.31,    149.62,     98.25,    274.38,    414.08,    577.15,   1049.29,    637.18,    583.40,    483.34,    194.87,    120.56
198303,    179.37,    502.27,    848.96,    539.56,    156.30,    105.41,    277.98,    428.40,    592.88,   1053.67,    657.32,    587.52,    493.60,    203.07,    126.26
198304,    188.06,    518.92,    869.72,    560.36,    163.09,    112.33,    288.95,    442.02,    613.67,   1070.74,    680.16,    615.18,    508.21,    209.77,    133.00
198305,    203.32,    551.68,    937.91,    597.43,    173.34,    121.31,    311.35,    467.28,    655.76,   1161.68,    725.28,    658.83,    539.02,    219.93,    143.27
198306,    206.98,    555.77,    928.86,    599.55,    184.66,    127.32,    310.95,    468.67,    663.67,   1144.73,    725.39,    662.67,    539.29,    232.61,    153.50
198307,    230.49,    585.75,    622.83,    685.62,    221.99,    134.57,    371.40,    616.59,    550.76,    655.76,    588.72,   1070.12,    397.24,    265.79,    193.23
198308,    225.51,    575.71,    601.17,    667.64,    211.01,    129.73,    366.50,    611.53,    535.34,    634.79,    566.45,   1050.31,    380.92,    252.89,    183.65
198309,    219.37,    594.70,    608.57,    676.40,    207.58,    121.05,    364.55,    641.58,    541.98,    644.50,    571.33,   1076.49,    378.13,    249.56,    180.22
198310,    229.31,    599.38,    622.51,    692.47,    213.70,    125.21,    381.72,    639.44,    554.33,    658.86,    584.68,   1102.48,    386.20,    259.05,    184.14
198311,    224.95,    594.12,    616.21,    673.21,    203.06,    119.54,    379.30,    631.02,    552.30,    645.90,    585.31,   1074.72,    372.37,    248.52,    173.38
198312,    233.45,    598.54,    634.52,    678.79,    213.40,    127.00,    388.95,    631.73,    560.92,    678.97,    588.43,   1071.60,    384.79,    264.28,    180.15
198401,    234.40,    598.08,    631.24,    679.35,    210.27,    127.64,    389.34,    635.79,    555.79,    668.39,    592.71,   1074.62,    384.10,    260.77,    177.39
198402,    229.39,    598.57,    628.14,    685.75,    201.09,    124.98,    380.39,    640.43,    551.22,    643.99,    611.57,   1097.52,    377.87,    247.58,    170.77
198403,    215.65,    576.52,    589.95,    580.71,    190.99,    116.77,    358.62,    624.00,    523.02,    617.28,    561.59,    876.74,    357.31,    235.96,    161.63
198404,    218.65,    580.19,    608.64,    586.05,    192.90,    117.79,    364.17,    622.91,    532.22,    643.15,    572.83,    886.89,    359.03,    239.64,    162.25
198405,    220.15,    594.24,    613.02,    588.02,    191.99,    117.43,    369.60,    645.14,    537.28,    645.95,    578.97,    892.98,    357.17,    239.27,    161.07
198406,    207.79,    561.85,    584.10,    560.28,    183.18,    110.85,    346.95,    601.24,    517.74,    617.35,    549.57,    851.52,    339.13,    228.54,    153.45
198407,    199.63,    542.74,    580.88,    548.48,    142.10,    121.17,    328.40,    548.26,    537.54,    628.16,    537.07,    530.42,    564.00,    240.06,     93.55
198408,    193.56,    527.75,    565.18,    550.13,    138.03,    116.93,    317.85,    532.20,    523.53,    609.39,    524.37,    527.06,    569.85,    235.46,     89.87
198409,    215.82,    592.89,    617.20,    608.16,    151.66,    131.91,    352.51,    588.85,    596.75,    660.32,    577.25,    576.44,    635.26,    258.03,     99.34
198410,    214.06,    587.35,    629.91,    605.06,    150.81,    131.23,    349.59,    585.97,    588.68,    672.09,    590.86,    579.29,    627.05,    259.16,     97.79
198411,    215.60,    587.34,    616.73,    610.11,    151.16,    133.02,    348.71,    585.79,    588.82,    648.60,    587.46,    588.30,    628.77,    263.57,     96.73
198412,    211.30,    589.49,    611.24,    599.57,    146.30,    128.46,    342.93,    591.17,    587.91,    639.76,    585.57,    577.25,    618.56,    252.84,     94.18
198501,    216.82,    600.18,    627.93,    611.50,    150.78,    132.57,    350.12,    598.54,    601.72,    656.45,    602.39,    586.97,    632.43,    259.12,     97.86
198502,    237.77,    646.38,    664.09,    674.09,    165.92,    147.08,    379.65,    646.84,    645.94,    700.77,    631.37,    635.54,    707.27,    285.42,    107.25
198503,    243.07,    658.26,    684.50,    678.69,    167.21,    150.97,    386.28,    652.72,    663.48,    718.94,    653.80,    644.28,    708.38,    286.95,    108.44
198504,    239.98,    657.46,    698.73,    676.03,    163.42,    150.24,    379.07,    668.24,    647.35,    726.93,    673.43,    650.33,    698.12,    281.64,    105.40
198505,    234.78,    656.31,    704.33,    670.80,    159.98,    147.61,    370.98,    663.04,    649.99,    730.87,    680.43,    645.50,    692.46,    275.52,    102.82
198506,    248.13,    681.00,    744.80,    703.58,    171.29,    156.03,    391.92,    678.89,    682.97,    765.63,    726.05,    671.71,    730.94,    297.45,    109.63
198507,    225.63,    782.56,    665.44,    456.59,    227.25,    127.25,    397.65,    639.20,    937.78,    714.23,    625.70,    486.45,    429.67,    370.91,    142.04
198508,    228.31,    773.30,    664.67,    462.07,    229.68,    130.59,    397.59,    634.12,    922.42,    706.70,    630.19,    486.80,    439.72,    385.95,    136.95
198509,    228.49,    771.22,    668.61,    461.74,    224.92,    130.54,    394.83,    629.48,    923.70,    713.34,    631.53,    490.48,    435.87,    378.24,    134.10
198510,    218.38,    749.91,    623.31,    443.47,    216.14,    126.23,    374.42,    604.30,    906.05,    675.53,    579.90,    468.22,    421.19,    366.58,    126.87
198511,    230.21,    785.08,    650.88,    459.94,    221.97,    131.93,    398.53,    623.53,    959.67,    716.27,    596.55,    484.69,    437.59,    375.99,    131.28
198512,    243.87,    815.19,    689.32,    492.13,    243.42,    142.51,    417.07,    675.55,    966.79,    757.68,    632.84,    522.79,    464.47,    409.54,    145.16
198601,    253.69,    846.95,    717.94,    519.21,    261.03,    152.04,    424.72,    692.40,   1016.04,    782.26,    664.87,    549.01,    492.41,    444.04,    153.52
198602,    252.22,    860.91,    721.18,    525.62,    260.77,    148.08,    425.57,    709.12,   1027.70,    793.27,    661.98,    555.59,    498.68,    447.84,    150.89
198603,    268.91,    917.87,    780.35,    569.54,    275.61,    162.23,    444.78,    769.95,   1079.83,    852.16,    722.19,    601.85,    540.42,    468.43,    162.52
198604,    284.38,    979.71,    831.94,    596.90,    286.01,    176.08,    462.89,    829.65,   1143.53,    894.13,    781.43,    637.40,    560.17,    482.77,    170.52
198605,    280.54,    970.38,    812.25,    592.28,    293.34,    167.73,    467.57,    823.29,   1131.11,    864.15,    770.13,    623.95,    563.38,    494.81,    175.82
198606,    295.72,   1020.29,    866.06,    627.28,    299.51,    178.72,    485.85,    871.34,   1183.78,    916.50,    825.16,    661.11,    596.13,    497.40,    183.53
198607,    229.73,    953.07,   1005.08,    727.26,    243.85,    137.29,    385.37,    842.63,   1061.93,   1130.77,    895.27,    714.58,    739.71,    401.51,    148.69
198608,    213.38,    924.97,    952.41,    688.49,    225.58,    125.39,    361.12,    816.08,   1031.89,   1089.00,    832.21,    675.09,    701.73,    374.13,    135.01
198609,    228.65,   1003.67,   1023.34,    727.92,    233.36,    133.02,    385.96,    879.38,   1126.15,   1178.01,    888.36,    712.79,    742.91,    388.97,    138.36
198610,    214.67,    925.76,    937.29,    675.59,    212.93,    126.34,    358.69,    832.76,   1016.72,   1075.77,    816.43,    648.01,    703.01,    357.75,    123.67
198611,    225.61,    982.52,    998.08,    705.87,    224.95,    127.14,    383.32,    883.52,   1079.33,   1138.37,    874.74,    696.34,    715.34,    377.51,    131.51
198612,    224.08,   1005.67,   1031.97,    723.65,    229.16,    126.76,    379.40,    899.88,   1109.50,   1167.37,    912.18,    716.18,    731.10,    386.49,    132.74
198701,    222.68,    979.70,   1014.06,    702.60,    219.49,    125.44,    379.28,    890.04,   1067.02,   1144.59,    896.38,    712.18,    693.08,    374.99,    125.25
198702,    252.90,   1113.08,   1150.57,    803.86,    248.85,    142.97,    428.78,   1014.32,   1209.61,   1302.01,   1013.59,    820.05,    787.77,    427.44,    140.71
198703,    267.02,   1128.61,   1181.16,    847.71,    269.25,    152.22,    449.65,   1033.65,   1221.41,   1328.37,   1047.48,    858.00,    837.51,    456.96,    155.31
198704,    278.99,   1165.63,   1212.98,    878.75,    274.15,    157.64,    471.34,   1084.56,   1244.54,   1361.09,   1079.10,    881.98,    875.56,    463.27,    159.23
198705,    280.48,   1159.00,   1196.04,    877.28,    268.59,    157.13,    474.87,   1083.85,   1231.56,   1334.22,   1069.24,    868.73,    885.73,    451.59,    157.28
198706,    285.33,   1163.04,   1206.32,    880.88,    272.38,    161.62,    480.35,   1091.56,   1231.77,   1348.60,   1076.31,    877.54,    884.17,    458.61,    159.20
198707,    337.60,   1163.77,    938.54,    731.02,    255.61,    219.59,    498.64,    857.47,   1483.70,    845.12,   1033.71,   1064.52,    466.55,    354.73,    187.63
198708,    363.51,   1215.76,    969.60,    758.44,    270.73,    236.69,    534.54,    918.63,   1527.22,    869.47,   1071.29,   1100.23,    488.52,    376.50,    197.74
198709,    374.78,   1280.15,   1002.17,    784.44,    279.36,    241.38,    555.27,    964.54,   1613.36,    897.18,   1108.79,   1137.10,    504.42,    390.99,    201.84
198710,    373.77,   1251.10,    990.03,    768.52,    274.03,    239.50,    553.33,    944.25,   1576.25,    883.06,   1098.34,   1122.04,    488.21,    385.89,    196.39
198711,    287.30,    987.24,    797.24,    603.16,    194.48,    179.66,    430.74,    705.50,   1284.91,    719.85,    875.86,    901.51,    368.40,    272.25,    140.23
198712,    265.02,    916.70,    741.42,    547.32,    182.94,    169.50,    391.50,    643.49,   1209.49,    673.80,    810.34,    813.46,    338.06,    256.33,    131.97
198801,    285.07,    981.92,    800.00,    593.68,    200.80,    176.99,    426.81,    705.76,   1280.09,    735.35,    865.06,    883.49,    366.76,    285.31,    142.18
198802,    299.94,   1016.14,    843.38,    612.27,    206.49,    188.18,    446.86,    739.45,   1316.06,    782.00,    905.15,    910.89,    378.82,    293.40,    146.39
198803,    318.64,   1065.28,    875.06,    647.48,    225.54,    201.36,    474.10,    787.33,   1365.72,    817.19,    932.75,    954.79,    408.27,    319.40,    159.79
198804,    314.56,   1031.10,    851.83,    640.36,    228.39,    201.38,    463.57,    768.30,   1313.36,    807.24,    896.42,    942.97,    405.38,    320.50,    164.15
198805,    317.74,   1052.70,    856.09,    653.26,    233.21,    202.26,    470.59,    783.13,   1338.30,    801.38,    911.33,    967.03,    410.49,    325.30,    168.34
198806,    321.54,   1053.32,    862.69,    651.27,    232.93,    203.11,    474.30,    778.10,   1343.95,    809.11,    916.45,    961.10,    410.78,    324.64,    168.12
198807,    285.74,    783.66,   1124.64,    645.51,    216.79,    161.66,    442.83,    524.28,   1068.15,   1246.83,   1001.10,    653.26,    637.65,    324.28,    141.84
198808,    283.35,    783.38,   1116.21,    634.16,    215.67,    161.61,    436.08,    521.53,   1072.43,   1237.11,    992.59,    638.78,    629.46,    322.83,    141.11
198809,    278.69,    761.64,   1096.15,    595.13,    206.78,    157.35,    428.55,    506.92,   1045.59,   1221.23,    968.70,    601.84,    588.41,    310.37,    134.44
198810,    292.52,    786.47,   1148.52,    615.71,    217.12,    163.40,    451.44,    534.62,   1064.82,   1280.40,   1013.12,    621.51,    609.85,    326.53,    139.79
198811,    299.69,    808.32,   1168.50,    633.14,    218.38,    159.83,    469.53,    547.27,   1095.30,   1296.69,   1037.36,    628.13,    638.28,    330.36,    138.76
198812,    300.13,    796.96,   1150.48,    616.92,    212.87,    159.89,    468.95,    535.61,   1081.83,   1285.97,   1012.39,    615.19,    618.68,    318.03,    137.78
198901,    307.03,    793.17,   1170.37,    633.77,    219.31,    169.22,    472.01,    550.83,   1055.04,   1308.65,   1030.48,    633.60,    633.93,    330.29,    139.76
198902,    328.55,    848.38,   1230.21,    679.86,    232.45,    175.93,    511.18,    590.27,   1125.55,   1380.75,   1077.91,    676.09,    683.69,    348.37,    148.79
198903,    323.78,    831.60,   1201.14,    663.29,    229.04,    176.03,    500.59,    588.68,   1090.06,   1354.07,   1046.43,    662.05,    664.55,    344.44,    145.83
198904,    329.88,    850.70,   1240.51,    660.22,    235.29,    180.59,    507.71,    613.94,   1101.86,   1402.04,   1077.10,    670.43,    649.93,    353.61,    149.46
198905,    348.47,    892.40,   1310.29,    696.35,    246.87,    191.75,    532.92,    647.56,   1152.19,   1486.17,   1133.03,    703.36,    689.28,    374.33,    153.95
198906,    345.54,    928.87,   1378.79,    715.96,    257.28,    196.69,    521.73,    682.75,   1190.11,   1570.07,   1186.00,    728.62,    703.07,    391.05,    159.34
198907,    253.77,   1111.18,    850.21,    659.40,    248.29,    173.69,    393.04,    964.82,   1290.85,   1099.83,    615.43,    621.33,    689.28,    383.27,    159.78
198908,    270.33,   1199.09,    909.08,    708.98,    263.67,    189.19,    411.23,   1038.80,   1396.01,   1175.48,    658.62,    674.17,    736.29,    405.94,    169.85
198909,    278.42,   1212.60,    924.03,    728.87,    270.17,    198.17,    417.55,   1048.52,   1412.85,   1198.90,    668.33,    701.97,    749.88,    416.92,    173.12
198910,    280.25,   1221.75,    921.12,    729.31,    269.43,    202.48,    412.77,   1050.87,   1432.02,   1203.83,    660.02,    703.79,    749.15,    411.22,    175.36
198911,    265.39,   1191.98,    929.81,    707.61,    261.61,    185.92,    400.21,   1022.08,   1398.23,   1242.10,    638.49,    691.63,    720.09,    401.28,    169.09
198912,    271.27,   1226.28,    956.60,    719.80,    261.75,    189.14,    409.74,   1054.73,   1434.69,   1288.01,    646.46,    712.46,    725.56,    397.63,    171.46
199001,    277.68,   1289.25,    985.80,    734.32,    266.25,    193.14,    419.47,   1106.94,   1508.48,   1324.20,    669.20,    730.95,    736.94,    400.51,    176.01
199002,    254.03,   1192.00,    909.59,    692.16,    243.57,    175.14,    385.15,   1037.04,   1378.47,   1227.36,    612.42,    687.03,    696.15,    357.13,    167.04
199003,    264.54,   1195.56,    913.95,    703.29,    250.31,    184.06,    396.88,   1044.20,   1377.06,   1235.82,    614.06,    691.20,    712.67,    364.12,    173.11
199004,    276.94,   1224.70,    938.99,    727.30,    262.72,    195.77,    409.12,   1050.25,   1432.45,   1272.22,    633.05,    707.54,    742.77,    382.65,    181.21
199005,    268.64,   1195.38,    920.59,    708.52,    258.85,    190.37,    395.36,   1020.92,   1402.42,   1249.60,    617.49,    678.81,    731.77,    381.41,    176.10
199006,    301.25,   1298.81,   1003.10,    772.15,    285.33,    217.00,    434.22,   1109.40,   1523.73,   1362.16,    671.18,    739.02,    798.14,    420.30,    193.41
199007,    266.60,   1200.36,   1147.98,    837.84,    237.53,    125.63,    460.64,   1051.63,   1404.40,   1517.21,    822.03,    866.58,    809.43,    284.85,    203.94
199008,    266.45,   1203.85,   1151.46,    833.82,    226.93,    123.54,    462.17,   1037.49,   1432.58,   1534.22,    815.04,    860.61,    807.35,    271.11,    195.29
199009,    244.58,   1116.94,   1060.29,    747.07,    195.86,    110.80,    427.75,    963.14,   1328.89,   1436.45,    728.74,    765.56,    728.85,    236.73,    166.60
199010,    229.69,   1093.68,   1032.77,    699.95,    180.75,    102.80,    401.86,    951.12,   1289.77,   1419.04,    689.59,    713.43,    686.67,    222.61,    150.59
199011,    228.54,   1104.29,   1034.41,    704.47,    175.90,     97.62,    404.50,    954.10,   1310.25,   1424.76,    690.90,    725.94,    683.38,    212.74,    149.17
199012,    246.96,   1161.82,   1081.28,    754.84,    188.47,    105.51,    436.96,   1011.10,   1367.23,   1460.39,    747.85,    767.17,    742.73,    223.91,    162.73
199101,    257.57,   1179.76,   1105.84,    777.14,    195.77,    106.22,    459.99,   1025.84,   1388.89,   1497.52,    762.93,    784.24,    770.18,    231.88,    169.64
199102,    275.26,   1207.63,   1131.26,    828.02,    214.34,    113.33,    490.35,   1050.67,   1422.94,   1515.44,    794.91,    848.36,    808.17,    251.09,    187.60
199103,    299.97,   1281.93,   1182.63,    887.66,    232.73,    126.24,    529.16,   1112.18,   1514.80,   1575.12,    839.01,    900.08,    875.47,    276.32,    201.02
199104,    313.41,   1306.93,   1211.44,    927.78,    243.87,    134.88,    546.24,   1113.35,   1573.10,   1617.98,    858.78,    923.10,    932.41,    290.22,    210.00
199105,    312.66,   1292.53,   1228.45,    939.28,    242.88,    136.05,    540.61,   1092.12,   1567.23,   1634.01,    878.48,    929.31,    949.22,    289.04,    209.28
199106,    332.41,   1308.97,   1262.81,    984.20,    256.31,    142.73,    576.57,   1113.85,   1575.58,   1649.42,    926.49,    967.53,   1000.82,    308.99,    217.55
199107,    235.85,   1059.91,    956.09,   1138.21,    355.18,    149.98,    438.15,    759.78,   1482.88,    894.64,   1020.70,   1323.77,    965.02,    701.36,    161.23
199108,    253.62,   1119.80,    996.68,   1190.11,    377.35,    160.22,    469.76,    815.52,   1545.56,    938.80,   1056.62,   1377.65,   1014.55,    744.10,    172.31
199109,    262.34,   1145.14,   1017.26,   1216.29,    393.96,    167.30,    479.49,    840.55,   1573.47,    958.43,   1077.96,   1403.35,   1040.61,    775.38,    180.32
199110,    258.55,   1136.64,   1018.06,   1202.59,    396.49,    168.01,    465.59,    834.86,   1558.67,    964.15,   1073.47,   1404.16,   1013.29,    784.11,    178.97
199111,    268.23,   1160.37,   1044.64,   1232.07,    399.76,    171.21,    488.28,    857.27,   1584.70,    990.60,   1099.55,   1443.04,   1035.29,    787.27,    182.23
199112,    256.38,   1129.65,   1008.62,   1190.23,    391.28,    165.56,    463.19,    839.64,   1535.67,    946.44,   1071.54,   1393.81,   1000.45,    775.23,    176.53
199201,    285.23,   1247.50,   1103.69,   1326.19,    445.09,    184.83,    510.62,    947.24,   1667.86,   1033.51,   1174.42,   1541.73,   1125.25,    871.82,    205.13
199202,    296.71,   1221.33,   1102.21,   1310.04,    443.35,    197.91,    516.63,    923.47,   1640.45,   1021.31,   1183.44,   1503.62,   1130.19,    855.18,    210.69
199203,    307.08,   1215.69,   1104.80,   1313.98,    452.78,    203.32,    534.60,    931.11,   1617.73,   1030.93,   1179.26,   1503.02,   1138.41,    866.54,    218.12
199204,    300.99,   1185.12,   1080.99,   1293.13,    449.34,    199.59,    524.21,    897.27,   1591.09,   1008.34,   1154.22,   1472.11,   1126.36,    871.05,    211.04
199205,    302.06,   1218.57,   1119.98,   1313.22,    450.12,    200.05,    524.01,    900.09,   1669.54,   1046.97,   1193.59,   1516.11,   1123.60,    880.03,    205.54
199206,    301.98,   1232.14,   1128.91,   1326.14,    452.62,    204.76,    510.62,    910.05,   1694.32,   1050.91,   1207.55,   1533.09,   1131.45,    888.66,    205.67
199207,    223.52,    934.09,   1743.13,    882.03,    495.19,    152.10,    309.87,    591.02,   1399.79,   1877.29,   1610.03,    893.78,    871.53,    798.59,    314.13
199208,    236.79,    982.88,   1807.17,    928.34,    516.41,    163.01,    323.70,    617.83,   1484.47,   1945.26,   1670.18,    943.54,    914.77,    834.23,    325.72
199209,    233.00,    959.11,   1790.36,    920.43,    504.77,    161.69,    315.67,    604.31,   1443.72,   1906.63,   1675.01,    937.35,    905.37,    809.80,    321.39
199210,    240.03,    966.03,   1795.94,    935.76,    514.38,    166.60,    324.67,    613.78,   1448.75,   1899.13,   1693.17,    945.57,    927.00,    819.59,    331.34
199211,    247.24,    986.25,   1788.63,    952.59,    534.41,    170.34,    335.22,    625.40,   1481.86,   1893.23,   1684.46,    955.64,    949.86,    843.51,    348.20
199212,    261.33,   1012.98,   1818.49,    984.76,    565.36,    182.40,    351.34,    650.53,   1510.79,   1942.44,   1695.04,    974.98,    993.48,    888.02,    371.56
199301,    271.96,   1022.93,   1830.94,    998.87,    579.98,    195.20,    359.18,    658.14,   1522.45,   1937.13,   1725.18,    992.22,   1004.80,    916.28,    377.79
199302,    279.23,   1028.83,   1847.44,    995.69,    577.84,    200.51,    368.18,    668.83,   1520.26,   1967.78,   1728.06,    988.85,   1001.81,    899.79,    384.19
199303,    275.46,   1041.84,   1902.75,    993.45,    567.82,    194.23,    366.50,    669.06,   1553.43,   2018.32,   1787.65,   1000.29,    987.35,    896.00,    370.71
199304,    285.81,   1069.25,   1950.78,   1012.86,    584.23,    203.29,    377.36,    702.21,   1571.44,   2052.44,   1849.93,   1028.52,    998.86,    916.82,    383.76
199305,    281.27,   1049.10,   1913.16,    983.35,    564.43,    201.15,    369.40,    679.26,   1555.11,   1994.82,   1832.17,   1021.36,    949.47,    909.07,    356.27
199306,    295.41,   1082.37,   1954.05,   1013.87,    596.07,    213.16,    385.34,    705.81,   1596.57,   2066.67,   1842.78,   1042.02,    988.63,    955.21,    378.82
199307,    432.08,    922.62,   1409.34,   1089.57,    468.78,    257.43,    676.05,   1056.28,    768.65,   1375.26,   1447.30,   1620.14,    688.09,    680.33,    294.64
199308,    434.44,    922.53,   1409.96,   1073.10,    462.12,    256.10,    681.49,   1045.81,    780.91,   1376.51,   1447.34,   1602.62,    673.05,    671.54,    289.03
199309,    451.54,    957.20,   1479.25,   1119.06,    481.65,    268.97,    703.04,   1079.25,    816.94,   1439.20,   1523.87,   1662.95,    707.80,    693.45,    306.16
199310,    462.22,    958.70,   1476.71,   1119.19,    476.51,    275.68,    718.59,   1067.95,    832.75,   1430.68,   1528.37,   1672.57,    702.11,    679.56,    308.38
199311,    478.31,    984.99,   1485.49,   1139.73,    488.70,    285.73,    742.86,   1104.97,    846.66,   1443.36,   1532.80,   1687.56,    728.18,    689.32,    322.96
199312,    475.66,    981.22,   1453.50,   1131.08,    483.14,    284.92,    735.89,   1105.49,    837.96,   1399.15,   1514.34,   1670.39,    723.92,    670.59,    328.38
199401,    490.14,   1009.20,   1480.35,   1153.28,    486.33,    299.86,    749.78,   1141.24,    857.33,   1428.28,   1538.45,   1705.13,    739.40,    683.91,    323.68
199402,    508.62,   1034.00,   1510.45,   1181.80,    506.63,    318.09,    768.49,   1167.97,    879.84,   1464.21,   1562.05,   1761.20,    745.45,    713.49,    337.02
199403,    502.77,   1035.38,   1478.75,   1157.22,    499.96,    307.66,    768.59,   1163.46,    889.19,   1430.08,   1533.08,   1717.34,    736.79,    690.22,    343.76
199404,    484.40,    992.57,   1421.04,   1105.08,    473.70,    299.73,    734.70,   1131.06,    835.38,   1374.17,   1473.36,   1649.05,    695.74,    654.73,    324.85
199405,    486.69,   1011.13,   1424.90,   1116.78,    476.32,    294.76,    744.98,   1150.36,    852.98,   1399.67,   1452.87,   1663.69,    703.16,    662.74,    322.64
199406,    484.67,   1029.80,   1425.88,   1118.81,    481.02,    293.27,    742.78,   1180.65,    857.90,   1405.77,   1447.97,   1664.42,    706.51,    678.56,    317.48
199407,    527.62,   1156.91,    905.64,    838.12,    445.11,    302.64,    764.51,    905.80,   1427.18,    988.32,    828.51,    886.67,    796.61,    682.67,    298.80
199408,    545.94,   1192.55,    935.66,    867.88,    457.44,    314.06,    789.17,    927.31,   1477.30,   1022.44,    854.25,    922.28,    821.29,    702.82,    305.83
199409,    582.49,   1242.14,    971.95,    913.38,    481.36,    335.06,    841.06,    966.94,   1537.64,   1053.76,    894.55,    966.09,    868.27,    744.46,    318.50
199410,    587.78,   1237.09,    960.29,    893.42,    484.46,    342.56,    843.11,    963.15,   1529.79,   1039.11,    885.51,    954.79,    840.82,    729.61,    332.57
199411,    599.79,   1270.44,    989.52,    909.36,    497.55,    344.19,    867.63,    977.59,   1582.55,   1076.06,    907.91,    963.24,    863.06,    748.10,    341.09
