This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The total return variance is measured over 60 days up to formation month-end requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197509,   -3.02,   -3.97,   -4.50,   -5.50,   -5.58,   -2.00,   -4.14,   -4.02,   -3.91,   -4.15,   -5.04,   -6.06,   -4.64,   -4.73,   -6.74
197510,    5.77,    6.57,    7.00,    3.78,    2.42,    5.39,    6.17,    6.79,    6.34,    7.44,    6.35,    5.19,    2.21,    3.56,    0.80
197511,    1.82,    4.38,    3.38,    3.79,    1.97,    2.16,    1.34,    5.09,    3.11,    3.65,    3.01,    4.57,    2.67,    2.50,    1.07
197512,   -0.56,   -1.75,   -1.73,   -1.09,   -0.50,    0.06,   -1.14,   -1.65,   -1.86,   -2.61,   -0.42,   -1.03,   -1.17,   -0.68,   -0.27
197601,   10.85,   12.54,   15.57,   17.36,   19.31,    9.82,   12.28,   12.60,   12.46,   14.72,   16.41,   18.56,   16.00,   18.97,   19.80
197602,   -0.49,   -0.23,    1.61,    4.95,   11.48,   -0.62,   -0.30,   -1.35,    1.14,    0.99,    2.49,    3.87,    6.30,    9.78,   13.80
197603,    3.08,    2.31,    2.41,    2.09,    2.41,    2.57,    3.79,    3.22,    1.01,    2.30,    2.59,    2.03,    2.17,    3.20,    1.50
197604,   -0.44,   -1.01,   -2.36,   -2.81,   -3.05,    0.46,   -1.53,   -0.62,   -1.65,   -2.26,   -2.50,   -2.08,   -3.69,   -2.23,   -3.79
197605,   -0.98,   -1.07,   -0.19,   -0.76,   -2.70,   -0.95,   -1.04,   -1.14,   -0.95,   -0.92,    0.84,   -1.29,    0.03,   -2.01,   -3.50
197606,    3.83,    4.41,    5.71,    6.73,    5.50,    4.08,    3.35,    4.09,    5.14,    4.93,    6.62,    5.94,    7.68,    6.10,    4.79
197607,    0.01,   -0.92,   -1.22,   -1.79,   -1.40,    0.32,   -0.43,   -1.34,   -0.24,   -1.08,   -1.39,   -2.16,   -1.22,   -0.77,   -2.21
197608,    0.94,   -1.25,    0.24,   -2.56,   -4.09,    1.25,    0.47,   -1.51,   -0.90,    0.41,    0.03,   -2.67,   -2.41,   -3.35,   -4.95
197609,    2.91,    1.94,    1.92,    2.72,    2.86,    2.95,    2.84,    1.59,    2.53,    1.96,    1.88,    3.06,    2.27,    3.12,    2.60
197610,   -1.51,   -1.82,   -2.91,   -3.88,   -3.01,   -1.35,   -1.72,   -0.78,   -3.07,   -3.43,   -1.98,   -3.83,   -3.96,   -2.18,   -4.04
197611,    0.61,   -0.12,    0.68,    3.26,    3.89,    1.42,   -0.44,    0.16,   -0.45,   -0.32,    2.06,    3.29,    3.22,    4.72,    2.93
197612,    5.16,    5.73,    6.66,    9.47,    9.67,    5.25,    5.07,    6.25,    4.61,    6.27,    7.25,    9.24,    9.78,    8.43,   11.06
197701,   -3.01,   -5.86,   -4.77,   -1.92,    1.12,   -2.34,   -3.80,   -6.32,   -5.06,   -4.57,   -5.03,   -2.07,   -1.72,    1.03,    1.22
197702,   -1.39,   -1.37,   -1.77,   -2.49,   -3.02,   -1.16,   -1.87,   -1.02,   -1.79,   -2.23,   -1.10,   -2.86,   -1.94,   -3.98,   -2.03
197703,   -1.36,   -0.95,    0.11,   -0.57,   -0.06,   -1.44,   -1.18,   -1.39,   -0.36,    0.87,   -0.88,   -0.74,   -0.31,   -0.43,    0.25
197704,    0.43,    0.73,   -0.02,    1.50,    0.91,    0.27,    0.74,    0.64,    0.86,   -0.81,    1.30,    1.88,    0.99,    1.39,    0.52
197705,   -0.38,   -2.03,   -1.17,   -2.67,   -0.40,   -0.28,   -0.52,   -2.49,   -1.29,   -0.75,   -1.71,   -3.43,   -1.54,   -0.08,   -0.76
197706,    4.04,    5.09,    6.35,    7.49,    7.99,    4.19,    3.85,    4.54,    5.88,    6.23,    6.50,    6.59,    8.78,    8.06,    7.92
197707,   -0.74,   -1.93,   -1.11,   -2.35,   -1.41,    0.06,   -2.02,   -1.50,   -2.41,   -0.60,   -1.91,   -2.35,   -2.33,   -1.38,   -1.43
197708,   -2.41,   -0.59,   -0.02,    0.23,   -1.06,   -2.03,   -3.22,   -1.01,   -0.17,   -0.32,    0.32,    0.30,    0.13,   -0.50,   -1.66
197709,    0.52,   -0.26,   -0.23,   -0.19,    0.51,    0.35,    0.76,    0.14,   -0.77,   -0.14,   -0.40,   -0.44,    0.20,    1.08,   -0.02
197710,   -3.37,   -4.36,   -4.41,   -4.10,   -4.62,   -3.43,   -3.30,   -3.80,   -4.86,   -4.53,   -4.19,   -3.76,   -4.76,   -4.67,   -4.57
197711,    3.04,    5.04,    5.15,    7.15,    8.80,    2.32,    4.51,    4.89,    5.23,    5.27,    5.01,    6.04,    8.59,   10.30,    6.92
197712,    0.86,    0.42,    0.62,    1.45,    0.83,    1.27,    0.05,    0.78,    0.00,    0.72,    0.49,    1.07,    1.85,    1.10,    0.50
197801,   -5.17,   -6.44,   -6.64,   -4.18,   -2.60,   -4.55,   -6.47,   -6.28,   -6.65,   -6.50,   -6.82,   -3.71,   -4.81,   -3.77,   -1.20
197802,   -0.60,   -1.93,   -2.10,    1.00,    0.83,   -0.25,   -1.03,   -2.05,   -1.80,   -2.77,   -1.10,    0.77,    1.33,    0.18,    1.59
197803,    1.88,    3.53,    5.22,    5.24,    7.44,    1.16,    3.55,    3.24,    3.98,    4.68,    6.09,    5.08,    5.47,    8.64,    6.20
197804,    6.64,   10.04,    9.80,   10.60,    7.57,    6.25,    7.41,    9.67,   10.59,    9.31,   10.35,   11.32,    9.52,    8.91,    6.07
197805,    0.28,    2.67,    3.36,    5.90,    7.42,   -0.82,    1.81,    2.84,    2.44,    2.31,    4.86,    5.42,    6.58,    6.64,    8.35
197806,   -1.43,   -0.68,   -1.22,   -1.21,   -0.86,   -1.16,   -1.89,   -0.55,   -0.86,   -1.43,   -0.96,   -2.03,    0.31,   -1.79,    0.30
197807,    3.90,    6.01,    7.02,    8.91,    6.88,    2.95,    5.08,    6.12,    5.87,    6.46,    7.93,    9.92,    7.08,    9.34,    4.42
197808,    3.24,    3.83,    4.79,    6.59,    9.38,    2.80,    3.73,    3.35,    4.37,    4.08,    5.57,    6.64,    6.52,    7.29,   11.70
197809,    0.47,   -1.54,   -1.61,   -1.82,   -2.80,    1.27,   -0.22,   -1.91,   -1.15,   -1.42,   -1.89,   -1.57,   -2.20,   -2.91,   -2.67
197810,   -7.14,  -10.40,  -13.41,  -17.23,  -26.40,   -6.37,   -7.80,   -9.81,  -10.97,  -12.17,  -15.76,  -15.20,  -20.26,  -24.72,  -27.79
197811,    2.23,    2.72,    4.06,    8.05,    9.17,    2.20,    2.27,    2.42,    3.27,    3.40,    5.29,    7.48,    8.83,    8.71,    9.57
197812,    1.62,    1.27,    2.54,    2.26,    1.04,   -0.11,    3.12,    0.66,    2.44,    2.28,    2.90,    2.24,    2.28,    1.69,    0.43
197901,    4.46,    4.07,    5.76,    7.42,    8.57,    4.41,    4.51,    3.76,    4.63,    4.96,    6.56,    6.93,    8.11,    7.48,    9.75
197902,   -2.13,   -3.30,   -2.96,   -4.59,   -2.78,   -2.15,   -2.10,   -2.85,   -3.88,   -2.91,   -3.09,   -4.75,   -4.41,   -3.45,   -2.05
197903,    3.64,    6.85,    9.15,   12.21,   11.85,    3.20,    4.52,    6.35,    7.68,    9.11,    9.22,   11.40,   13.07,   13.36,   10.58
197904,    0.35,    1.42,   -0.10,    0.78,    2.61,   -0.63,    2.11,    1.46,    1.38,    0.94,   -1.32,    0.46,    1.15,    2.19,    3.00
197905,   -0.80,   -1.91,   -2.01,   -0.80,   -2.78,   -0.95,   -0.50,   -1.89,   -1.93,   -2.74,   -0.77,   -1.00,   -0.61,   -2.53,   -3.01
197906,    2.91,    5.12,    7.17,    7.07,    6.30,    2.30,    4.21,    4.78,    5.57,    6.48,    8.19,    7.07,    7.08,    7.35,    5.29
197907,    0.77,    2.48,    2.65,    3.48,    0.26,    0.31,    1.40,    1.94,    3.14,    2.74,    2.50,    2.88,    4.13,    1.52,   -0.84
197908,    4.81,    6.95,    8.56,    8.57,    6.24,    3.83,    6.35,    5.96,    8.12,    8.28,    8.92,    8.86,    8.22,    7.84,    4.97
197909,   -0.88,    0.53,    2.21,    0.36,   -0.53,   -1.72,    0.01,   -0.13,    1.15,    2.97,    0.96,    0.58,    0.11,    0.90,   -1.97
197910,   -6.35,   -7.05,   -8.39,   -7.23,   -9.72,   -6.21,   -6.52,   -7.00,   -7.15,   -8.86,   -7.83,   -6.27,   -8.52,   -7.89,  -12.03
197911,    3.62,    6.32,    9.64,    9.87,    8.72,    3.31,    3.97,    6.25,    6.42,    9.06,   10.60,   10.00,    9.66,    8.68,    8.78
197912,   -0.05,    2.49,    5.08,    6.35,    8.15,    0.38,   -0.49,    1.77,    3.59,    4.63,    5.70,    5.56,    7.17,    7.83,    8.47
198001,    2.90,    6.89,   10.09,   10.30,   10.10,    2.59,    3.61,    5.90,    8.25,    8.21,   11.71,   10.76,    9.74,    9.81,   10.43
198002,   -1.75,   -2.38,    3.90,    0.35,    0.47,   -3.71,    0.69,   -4.23,   -0.93,    2.67,    5.14,   -0.72,    1.81,   -0.64,    1.67
198003,   -4.91,   -8.92,  -12.71,  -17.54,  -23.02,   -4.50,   -5.48,   -7.08,  -10.43,  -10.94,  -14.05,  -17.24,  -17.92,  -21.05,  -25.74
198004,    6.25,    4.86,    3.80,    4.57,    6.85,    6.89,    5.47,    5.48,    4.11,    2.71,    5.46,    4.60,    4.52,    5.96,    7.60
198005,    5.78,    5.81,    6.71,    5.39,    7.07,    5.81,    5.75,    6.46,    5.17,    5.28,    8.33,    4.82,    6.45,    9.13,    5.59
198006,    2.56,    4.04,    3.63,    4.36,    4.55,    2.12,    3.13,    3.99,    4.09,    3.03,    4.29,    4.66,    4.06,    3.44,    6.45
198007,    4.53,    8.30,    7.82,    7.36,   10.49,    3.54,    5.69,    7.82,    8.90,    7.01,    8.82,    7.20,    7.52,   13.97,    6.13
198008,    1.23,    1.35,    2.83,    3.82,    6.88,    1.49,    0.87,    1.23,    1.54,    0.96,    5.09,    2.95,    5.11,    7.08,    6.66
198009,    0.01,    3.73,    3.92,    6.10,    4.45,   -0.63,    0.72,    3.22,    4.25,    3.34,    4.53,    7.43,    3.64,    5.32,    3.64
198010,   -0.13,    1.64,    2.68,    4.49,    4.92,   -1.29,    0.90,    0.89,    2.35,    0.68,    4.43,    5.29,    2.90,    4.79,    5.10
198011,    4.33,    7.86,   15.00,   15.91,   15.37,    1.26,    7.88,    5.42,   10.50,   12.64,   17.19,   11.86,   18.84,   16.65,   13.89
198012,    0.54,    0.98,   -4.77,   -7.27,   -8.12,    2.46,   -1.41,    2.25,   -0.88,   -2.09,   -6.52,   -6.57,   -8.09,   -7.52,   -8.79
198101,    1.44,   -2.16,   -6.65,   -8.44,   -7.58,    2.82,   -0.35,   -2.38,   -1.88,   -4.14,   -8.65,   -8.47,   -8.40,   -8.75,   -5.82
198102,    2.92,    2.18,    1.22,    0.60,   -0.41,    3.42,    2.33,    2.32,    2.00,    2.48,   -0.59,   -0.61,    1.90,   -0.44,   -0.38
198103,    3.52,    6.67,    3.52,    7.02,    4.88,    4.16,    2.82,    4.95,    9.23,    1.38,    7.59,    6.31,    8.05,    4.72,    5.06
198104,    1.33,   -0.46,   -3.72,   -2.93,   -2.05,    3.49,   -1.01,   -0.54,   -0.37,   -2.84,   -4.58,   -0.90,   -4.94,   -2.05,   -2.06
198105,    2.31,    0.43,   -0.55,    2.11,    2.26,    2.51,    2.08,   -0.40,    1.06,   -1.66,    0.84,    0.56,    3.31,    1.27,    3.18
198106,    0.25,   -0.34,   -1.25,   -0.41,   -6.31,   -0.10,    0.63,   -1.10,    0.49,   -0.34,   -1.90,    0.88,   -1.70,   -6.75,   -5.85
198107,   -1.47,   -3.14,    1.16,    3.10,    1.82,   -1.83,   -1.14,   -3.33,   -2.91,   -0.77,    2.87,    0.88,    5.39,    2.13,    1.48
198108,   -3.59,   -5.54,   -6.48,   -7.80,   -8.26,   -2.64,   -4.74,   -5.93,   -5.00,   -5.59,   -7.21,   -7.78,   -7.82,   -8.62,   -7.99
198109,   -2.49,   -4.00,   -5.90,   -8.89,  -13.98,   -1.63,   -3.88,   -3.58,   -4.48,   -4.83,   -6.78,   -9.64,   -8.10,  -14.02,  -13.96
198110,    2.56,    5.80,    7.40,    9.71,   12.15,    2.81,    2.27,    6.25,    5.36,    6.78,    8.26,    8.75,   10.84,   12.09,   12.20
198111,    5.48,    3.87,    4.48,    4.56,    2.43,    5.74,    5.18,    3.70,    4.03,    4.28,    4.75,    3.64,    5.54,    3.15,    1.74
198112,   -1.87,   -1.61,   -3.25,   -4.35,   -5.41,   -1.50,   -2.29,   -0.53,   -2.70,   -3.47,   -2.95,   -4.01,   -4.84,   -4.55,   -6.24
198201,   -0.73,   -0.69,   -4.28,   -4.27,   -7.10,    0.20,   -2.30,   -2.87,    1.05,   -3.82,   -4.67,   -3.78,   -4.88,   -6.01,   -8.27
198202,   -1.62,   -3.66,   -6.26,  -10.27,   -9.65,   -1.71,   -1.48,   -3.47,   -3.94,   -6.49,   -5.92,  -10.69,   -9.65,  -10.30,   -9.09
198203,    0.52,   -0.09,   -1.48,   -2.49,   -4.07,    0.84,   -0.03,   -0.06,   -0.15,   -0.87,   -2.26,   -2.41,   -2.60,   -3.13,   -4.96
198204,    2.96,    3.86,    5.60,    6.14,    5.39,    1.92,    4.68,    4.20,    3.44,    4.79,    6.78,    6.35,    5.93,    6.25,    4.18
198205,   -1.90,   -3.52,   -2.94,   -2.42,   -5.07,   -1.23,   -2.82,   -3.41,   -3.61,   -3.21,   -2.63,   -0.91,   -4.68,   -4.25,   -6.42
198206,   -0.97,   -1.44,   -2.38,   -4.16,   -4.68,   -1.29,   -0.34,   -0.98,   -1.97,   -1.35,   -3.34,   -3.02,   -5.41,   -2.81,   -7.23
198207,   -0.05,   -2.25,   -3.51,   -4.67,   -5.30,    0.74,   -1.56,   -1.83,   -2.64,   -2.54,   -4.50,   -4.52,   -4.81,   -6.24,   -4.30
198208,   11.11,   12.99,   13.06,   13.29,    9.60,   10.56,   11.77,   13.48,   12.47,   11.44,   14.67,   12.59,   14.25,   10.96,    7.57
198209,    1.94,    2.83,    1.62,    1.23,    0.78,    2.35,    1.64,    4.68,    1.25,    2.57,    0.41,    1.32,    1.11,    1.46,   -0.07
198210,    8.37,   10.59,   12.98,   15.49,   17.71,    8.23,    8.57,    8.70,   13.17,   12.42,   13.53,   13.56,   18.91,   21.26,   13.78
198211,    4.23,    4.16,    5.29,    7.32,    7.70,    3.94,    4.38,    3.64,    4.88,    7.33,    3.69,    5.89,    9.18,    8.19,    7.18
198212,    1.71,    2.49,    0.27,    0.74,   -0.40,    1.75,    1.66,    3.12,    1.70,   -0.82,    1.29,   -0.72,    3.11,   -1.20,    0.69
198301,    4.33,    2.73,    3.03,    5.82,    8.59,    3.09,    5.19,    2.69,    2.79,    2.05,    4.10,    4.33,    8.14,    8.12,    9.12
198302,    2.34,    3.61,    5.22,    2.57,    1.81,    3.13,    1.87,    3.27,    4.07,    4.51,    5.81,    1.55,    4.55,    2.93,    0.85
198303,    2.88,    3.72,    4.09,    4.10,    1.88,    2.49,    3.09,    3.22,    4.48,    4.66,    3.45,    3.55,    4.78,    2.23,    1.49
198304,    7.33,    6.58,    7.71,    7.36,    8.54,    4.75,    8.55,    6.71,    6.34,    6.48,    9.11,    6.07,    8.37,    8.21,    8.92
198305,   -1.57,    0.92,    2.29,    2.16,    7.54,   -0.24,   -2.38,   -0.59,    3.05,    2.31,    2.28,    1.43,    3.02,    5.83,    9.83
198306,    2.09,    2.97,    4.49,    6.55,    5.73,   -0.72,    4.13,    2.96,    2.99,    4.07,    5.12,    8.19,    4.36,    7.42,    4.27
198307,   -1.20,   -2.63,   -3.76,   -6.22,   -6.98,    0.73,   -2.85,   -2.19,   -2.99,   -3.67,   -3.90,   -6.17,   -6.29,   -5.80,   -8.07
198308,    1.80,   -0.28,    1.90,   -2.00,   -3.07,    3.17,    0.61,   -0.29,   -0.27,    1.50,    2.34,   -1.36,   -2.83,   -2.71,   -3.40
198309,    3.87,    2.35,   -0.14,   -0.16,   -0.53,    2.92,    4.91,    2.50,    2.15,    0.39,   -0.74,    0.61,   -1.06,    0.73,   -1.48
198310,    0.38,   -1.25,   -2.95,   -5.99,   -9.62,    0.92,   -0.05,    0.32,   -3.28,   -2.40,   -3.61,   -5.78,   -6.25,   -7.74,  -11.26
198311,    0.68,    3.08,    3.06,    5.57,    5.28,   -0.73,    2.48,    2.36,    4.05,    2.26,    4.18,    4.36,    6.60,    5.89,    4.81
198312,   -0.57,   -0.64,   -1.36,   -1.06,   -2.76,   -2.20,    0.59,   -1.48,    0.41,   -1.16,   -1.67,   -1.07,   -1.04,   -1.28,   -4.14
198401,   -0.70,   -1.00,   -0.12,   -3.07,   -2.51,    1.32,   -2.54,   -0.95,   -1.06,   -1.29,    1.38,   -2.22,   -3.81,   -3.47,   -1.65
198402,   -3.61,   -3.82,   -5.09,   -3.86,   -4.86,   -3.39,   -3.87,   -3.05,   -4.75,   -4.85,   -5.41,   -2.23,   -5.66,   -5.18,   -4.62
198403,    1.02,    2.15,    1.41,    2.90,   -0.53,    1.22,    0.72,    2.43,    1.86,    1.07,    1.84,    2.50,    3.27,   -0.16,   -0.79
198404,    0.93,    1.22,   -0.16,   -0.75,   -1.05,    1.31,    0.42,    1.68,    0.63,    0.08,   -0.39,   -1.27,   -0.15,   -1.54,   -0.63
198405,   -3.43,   -5.11,   -6.33,   -6.22,   -7.42,   -2.94,   -3.76,   -4.41,   -5.94,   -6.63,   -5.98,   -6.48,   -5.95,   -7.63,   -7.21
198406,    2.39,    2.54,    2.15,    3.72,    2.53,    2.04,    2.79,    1.65,    3.57,    1.93,    2.43,    2.68,    4.80,    3.93,    1.16
198407,   -0.28,   -1.23,   -3.07,   -2.94,   -5.66,    0.77,   -1.02,   -0.57,   -2.04,   -2.52,   -3.68,   -3.35,   -2.34,   -4.27,   -7.16
198408,    8.36,   11.81,   12.50,   14.06,   13.62,    5.99,   10.18,   11.34,   12.27,   12.41,   12.63,   13.61,   14.67,   14.45,   12.91
198409,    2.32,   -0.55,   -0.16,   -0.38,   -4.15,    2.49,    2.21,   -0.01,   -1.31,   -0.44,    0.19,    0.31,   -1.29,   -5.27,   -2.86
198410,    1.39,    0.31,    0.02,   -0.51,   -3.12,    2.28,    0.73,    0.42,    0.18,    0.62,   -0.47,    0.18,   -1.48,   -2.80,   -3.58
198411,    0.12,   -1.12,   -0.10,   -2.21,   -4.79,    1.13,   -0.61,   -1.07,   -1.18,    0.32,   -0.69,   -2.08,   -2.36,   -4.21,   -5.47
198412,    2.23,    2.79,    2.41,    3.03,    1.79,    2.37,    2.01,    2.95,    2.62,    3.09,    1.70,    2.76,    3.31,    3.30,    0.31
198501,    6.08,    7.88,    9.15,   11.89,   14.09,    4.24,    7.34,    6.95,    9.44,    8.54,    9.78,   11.12,   12.91,   12.57,   15.96
198502,    2.10,    1.98,    1.52,    1.36,    1.47,    2.79,    1.49,    1.54,    2.55,    1.22,    1.85,    2.12,    0.65,    0.66,    2.33
198503,    1.27,    0.77,   -1.32,   -1.75,   -3.78,    3.32,   -0.27,    1.19,   -0.06,   -1.52,   -1.03,   -0.98,   -2.67,   -1.90,   -6.31
198504,    0.72,    0.70,   -0.28,   -1.71,   -4.14,    2.09,   -0.08,    1.59,   -0.40,   -0.22,   -0.36,   -2.02,   -1.30,   -3.46,   -5.06
198505,    5.38,    6.65,    7.33,    5.26,    2.39,    5.68,    5.17,    6.74,    6.49,    7.21,    7.47,    5.65,    4.78,    3.91,    0.52
198506,    2.02,    2.23,    1.76,    1.49,    0.64,    2.98,    1.10,    2.33,    2.13,    1.77,    1.74,    2.04,    0.83,    1.04,    0.17
198507,   -0.16,   -0.88,   -0.35,    0.60,    1.79,   -2.31,    1.20,   -1.29,   -0.39,   -1.52,    1.13,   -0.72,    1.87,    1.91,    1.67
198508,    0.03,   -0.39,   -0.41,   -0.53,   -2.90,   -0.24,    0.28,   -0.68,   -0.07,   -1.06,    0.23,   -0.23,   -0.72,   -2.65,   -3.17
198509,   -3.01,   -3.79,   -3.87,   -4.24,   -7.87,   -3.30,   -2.73,   -3.65,   -3.98,   -3.49,   -4.34,   -4.52,   -3.87,   -7.46,   -8.27
198510,    4.94,    5.01,    4.46,    4.00,    3.54,    4.54,    5.54,    5.46,    4.60,    4.41,    4.51,    4.38,    3.45,    4.38,    2.36
198511,    7.30,    6.57,    7.87,    7.36,    5.57,    7.78,    6.80,    5.55,    7.96,    8.52,    6.92,    6.79,    7.96,    6.43,    4.62
198512,    5.64,    4.06,    4.59,    3.47,    3.34,    6.22,    4.93,    4.55,    3.48,    4.71,    4.37,    2.35,    4.78,    2.59,    4.28
198601,    1.33,    0.47,    2.40,    1.14,    1.08,    1.40,    1.25,    0.64,    0.30,    2.20,    2.63,    1.81,    0.31,    0.61,    1.75
198602,    8.77,    7.09,    8.09,    7.06,    5.89,    8.48,    9.01,    6.09,    8.65,    8.35,    7.78,    5.87,    8.41,    6.71,    4.74
198603,    6.18,    4.75,    5.87,    6.80,    3.54,    5.60,    6.69,    4.01,    5.62,    6.36,    5.31,    8.44,    4.91,    3.76,    3.22
198604,   -0.54,   -1.72,   -0.03,   -1.10,    0.54,   -1.22,   -0.02,   -1.40,   -2.03,    0.61,   -0.91,   -1.17,   -1.01,    0.72,    0.27
198605,    3.69,    5.81,    6.01,    6.46,    3.43,    2.78,    4.70,    6.41,    5.00,    6.59,    5.46,    6.92,    5.77,    3.64,    3.16
198606,    2.24,    2.12,    1.22,    0.86,   -0.35,    1.59,    2.83,    2.03,    2.22,    0.63,    1.90,   -0.82,    3.00,    0.34,   -1.21
198607,   -2.70,   -5.95,   -6.89,   -7.40,  -11.73,   -0.31,   -4.24,   -5.63,   -6.29,   -6.58,   -7.34,   -6.85,   -8.20,  -11.72,  -11.75
198608,    7.90,    6.52,    6.43,    5.00,    4.07,    8.10,    7.71,    6.87,    6.10,    6.89,    5.87,    4.58,    5.52,    5.16,    2.54
198609,   -8.01,   -8.51,   -8.33,   -8.06,   -7.08,   -7.68,   -8.45,   -7.30,   -9.74,   -8.31,   -8.35,   -8.54,   -7.58,   -7.34,   -6.74
198610,    3.40,    6.59,    5.85,    6.41,    3.64,    1.13,    5.24,    6.40,    6.81,    6.16,    5.42,    6.95,    5.74,    5.66,    1.07
198611,    2.52,    1.53,    1.48,    1.23,   -1.73,    2.08,    2.75,    1.74,    1.32,    2.16,    0.55,    2.15,    0.18,   -0.50,   -3.40
198612,   -2.55,   -2.23,   -2.77,   -3.21,   -4.87,   -2.61,   -2.51,   -1.75,   -2.69,   -2.66,   -2.91,   -3.71,   -2.72,   -4.42,   -5.52
198701,   11.17,   13.57,   13.37,   15.41,   11.96,    9.26,   12.66,   13.84,   13.08,   12.61,   14.73,   15.08,   15.72,   13.05,   10.21
198702,    2.25,    4.90,    6.38,    7.55,    8.12,   -0.22,    4.46,    4.83,    5.00,    5.71,    7.32,    6.81,    8.59,    8.96,    7.07
198703,    1.28,    2.04,    3.58,    2.58,    1.79,   -1.36,    3.25,    2.07,    1.99,    3.57,    3.60,    3.83,    1.37,    1.79,    1.80
198704,   -3.14,   -0.54,   -2.29,   -1.57,   -0.27,   -4.11,   -2.24,    0.10,   -1.73,   -2.39,   -2.11,   -0.49,   -2.78,   -1.37,    0.71
198705,    0.13,    0.77,    0.33,    0.64,    0.50,   -0.44,    0.44,    0.56,    1.02,   -0.47,    1.45,    0.44,    0.88,    1.15,   -0.25
198706,    4.71,    6.52,    4.77,    3.00,   -0.09,    5.75,    4.27,    7.15,    5.95,    4.90,    4.58,    3.74,    1.70,    1.32,   -2.20
198707,    2.47,    4.85,    5.18,    5.24,    4.44,    1.36,    3.25,    4.20,    5.47,    5.60,    4.55,    4.03,    6.92,    4.55,    4.28
198708,    4.77,    4.46,    3.27,    3.34,    2.51,    4.87,    4.66,    4.82,    4.14,    4.66,    1.40,    3.61,    3.05,    3.84,    0.92
198709,   -3.21,   -1.73,   -1.82,   -1.53,   -1.01,   -4.08,   -2.47,   -2.05,   -1.43,   -2.57,   -0.92,   -2.51,   -0.46,   -0.57,   -1.59
198710,  -16.25,  -21.53,  -24.66,  -29.84,  -30.71,  -13.68,  -17.53,  -21.49,  -21.58,  -24.63,  -24.69,  -30.42,  -29.20,  -31.25,  -30.14
198711,   -4.67,   -7.61,   -7.08,   -9.41,   -9.34,   -1.84,   -6.36,   -7.04,   -8.33,   -6.99,   -7.16,   -9.85,   -8.76,   -9.55,   -9.00
198712,    3.18,    6.47,    8.76,    8.39,   10.73,    2.54,    3.61,    5.60,    7.66,    7.00,   11.04,    7.21,   10.15,   10.98,   10.40
198801,    7.64,    4.64,    3.94,    2.79,    1.42,    8.10,    7.33,    6.14,    3.54,    4.72,    3.31,    2.45,    3.27,    0.88,    2.30
198802,    1.32,    5.19,    5.47,    8.90,    9.29,    0.33,    2.27,    5.29,    5.04,    4.86,    6.23,    8.49,    9.43,    9.60,    8.85
198803,   -2.50,   -2.17,   -2.69,   -0.76,    2.95,   -1.74,   -3.01,   -2.73,   -1.55,   -3.04,   -2.24,   -1.72,    0.71,    3.82,    1.98
198804,   -0.56,    1.23,    2.06,    0.50,    1.19,   -0.06,   -0.88,    1.30,    1.13,    1.97,    2.19,   -0.18,    1.42,    1.58,    0.70
198805,    1.50,    1.10,   -1.05,   -1.20,   -2.97,    2.34,    1.07,    0.64,    1.38,   -1.35,   -0.62,   -1.83,   -0.22,   -2.93,   -3.02
198806,    3.41,    5.29,    6.03,    7.57,    5.59,    3.15,    3.55,    5.62,    5.00,    6.72,    5.09,    6.42,    9.30,    6.30,    4.40
198807,    0.01,   -0.38,   -1.06,   -2.28,   -1.84,   -0.38,    0.20,   -0.89,    0.03,   -1.02,   -1.11,   -2.49,   -2.01,   -2.63,   -0.43
198808,   -1.08,   -2.80,   -3.22,   -4.18,   -3.23,   -0.36,   -1.56,   -2.97,   -2.66,   -2.51,   -3.98,   -3.79,   -4.72,   -3.24,   -3.23
198809,    4.18,    3.82,    4.84,    3.64,    1.73,    3.35,    4.63,    4.68,    2.94,    4.36,    5.28,    3.67,    3.59,    2.50,    0.09
198810,    3.55,    2.11,    1.01,    0.01,   -1.48,    1.92,    4.53,    1.42,    3.17,    1.41,    0.46,    0.25,   -0.28,   -0.43,   -3.57
198811,   -1.25,   -1.22,   -1.99,   -2.55,   -2.88,   -0.91,   -1.48,   -0.98,   -1.63,   -2.22,   -1.68,   -2.47,   -2.66,   -4.76,   -0.54
198812,    1.31,    1.85,    2.09,    3.67,    3.58,    1.37,    1.28,    1.85,    1.86,    2.08,    2.10,    3.92,    3.39,    5.51,    1.02
198901,    5.78,    7.23,    7.44,    6.42,    5.51,    3.77,    6.69,    7.21,    7.24,    6.74,    8.21,    7.07,    5.69,    5.48,    5.55
198902,   -2.06,   -2.47,   -1.51,    0.90,    0.10,   -1.70,   -2.28,   -2.44,   -2.50,   -0.96,   -2.21,    1.16,    0.55,    0.25,   -0.15
198903,    2.56,    2.61,    1.96,    1.47,    0.93,    0.32,    4.29,    1.61,    3.65,    1.50,    2.62,    1.25,    1.73,    0.97,    0.88
