This file was created using the 202605 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on OP.

The portfolios are constructed at the end of June.  OP, operating profitability, is
operating profits (sales minus cost of goods sold, minus selling, general, and
administrative expenses, minus interest expense) divided by book equity
at the last fiscal year end of the prior calendar year.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

Please be aware that some of the value-weight averages of operating profitability for
deciles 1 and 10 are extreme. These are driven by extraordinary values of OP for
individual firms. We have spot checked the accounting data that produce the
extraordinary values and all the numbers we examined accurately reflect the
data in the firm's accounting statements.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weight Returns -- Monthly
,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
198710,    210.79,    989.54,    889.89,    130.81,    647.70,    992.87,   1218.64,    774.07,     65.42,    314.46,    590.52,    717.53,    753.09,   1269.67,   1275.47,   1176.64,   1073.43,    572.08
198711,    156.10,    784.51,    689.31,     92.95,    502.64,    785.61,    975.82,    588.55,     44.61,    226.99,    454.78,    560.81,    587.09,   1013.58,   1025.23,    939.39,    820.01,    431.01
198712,    147.87,    726.49,    631.73,     88.50,    473.07,    722.10,    900.68,    540.07,     42.95,    214.12,    428.85,    526.61,    551.77,    917.22,    955.03,    860.63,    760.05,    391.24
198801,    157.47,    776.82,    685.16,     95.02,    504.20,    773.78,    959.36,    589.79,     46.36,    227.83,    450.31,    569.66,    586.80,    988.16,   1009.44,    922.48,    830.06,    427.63
198802,    165.59,    813.57,    711.34,     98.95,    528.07,    809.50,   1003.25,    612.76,     47.80,    237.60,    476.88,    590.34,    608.90,   1039.61,   1065.40,    957.41,    861.27,    445.93
198803,    172.15,    851.66,    753.11,    105.51,    542.06,    845.63,   1053.85,    651.24,     51.71,    252.35,    479.79,    617.84,    640.10,   1080.04,   1120.59,   1004.98,    910.23,    476.12
198804,    171.02,    832.15,    740.51,    106.63,    533.50,    832.69,   1016.63,    644.63,     54.19,    248.48,    467.17,    614.29,    638.13,   1052.86,   1069.19,    977.91,    906.30,    469.71
198805,    173.12,    847.11,    745.78,    109.04,    537.87,    852.22,   1027.18,    648.53,     56.30,    251.27,    469.22,    620.88,    647.29,   1086.43,   1081.87,    986.71,    906.48,    473.90
198806,    174.82,    849.63,    749.38,    109.07,    537.94,    856.24,   1034.82,    650.45,     55.03,    253.74,    474.72,    614.24,    643.01,   1101.06,   1091.98,    992.73,    905.72,    474.77
198807,    157.65,    825.01,    811.61,    111.84,    418.61,   1009.98,    906.29,    759.94,     54.31,    268.90,    374.97,    467.70,    942.58,   1075.00,    874.59,    931.96,    949.57,    598.22
198808,    157.70,    820.32,    802.29,    112.06,    419.42,   1002.40,    896.81,    752.44,     54.59,    269.46,    375.30,    468.44,    944.24,   1058.49,    870.78,    917.81,    936.46,    596.06
198809,    155.70,    790.92,    778.85,    110.03,    413.95,    969.85,    858.90,    733.12,     52.76,    266.73,    371.78,    460.58,    919.14,   1018.75,    826.25,    885.43,    917.56,    576.51
198810,    161.16,    818.90,    821.79,    113.09,    432.48,   1000.31,    896.08,    777.59,     54.75,    272.59,    390.07,    478.92,    938.28,   1060.09,    862.01,    923.66,    983.09,    603.41
198811,    161.10,    835.43,    841.10,    112.10,    440.51,   1027.13,    910.44,    795.21,     53.92,    271.18,    395.51,    489.41,    960.82,   1091.26,    865.61,    946.47,   1021.65,    603.56
198812,    156.69,    823.22,    825.17,    109.30,    427.86,   1009.97,    901.18,    779.57,     52.96,    262.11,    383.63,    475.71,    944.85,   1073.55,    864.83,    930.34,   1004.79,    589.51
198901,    159.35,    834.05,    835.48,    112.07,    433.79,   1022.61,    917.64,    783.51,     56.02,    263.20,    385.01,    486.47,    956.11,   1088.21,    870.87,    955.52,    982.45,    615.97
198902,    169.98,    885.49,    891.94,    120.02,    460.94,   1079.51,    982.15,    837.02,     59.53,    281.74,    410.91,    514.43,   1002.97,   1154.24,    937.45,   1018.32,   1043.27,    661.12
198903,    169.80,    866.65,    874.57,    119.66,    455.83,   1052.28,    968.53,    817.90,     60.29,    277.98,    409.18,    506.00,    982.46,   1119.49,    923.14,   1005.43,   1010.39,    653.08
198904,    175.29,    878.15,    907.84,    124.94,    465.72,   1053.97,   1002.32,    849.26,     63.92,    287.36,    415.29,    519.83,    986.74,   1118.90,    951.69,   1043.80,   1050.33,    676.85
198905,    183.99,    922.48,    959.62,    131.33,    486.43,   1100.82,   1066.95,    894.68,     68.50,    298.18,    433.62,    543.27,   1017.53,   1181.26,   1014.40,   1109.83,   1104.22,    714.74
198906,    192.38,    959.16,    987.79,    137.44,    507.81,   1131.74,   1122.40,    914.10,     72.43,    309.89,    452.56,    567.14,   1045.87,   1214.92,   1077.54,   1159.39,   1109.19,    746.76
198907,    176.10,    908.22,   1033.73,    127.78,    447.91,   1013.05,   1057.86,   1033.14,     55.34,    345.89,    387.26,    526.31,    657.40,   1406.38,   1081.58,   1035.02,   1097.58,    973.59
198908,    185.94,    973.31,   1123.31,    135.95,    473.97,   1082.66,   1140.14,   1126.17,     57.78,    370.49,    404.40,    563.81,    695.40,   1509.79,   1164.04,   1117.12,   1189.33,   1067.53
198909,    191.03,    989.86,   1150.48,    139.44,    482.88,   1095.61,   1171.69,   1151.23,     59.76,    378.11,    414.90,    570.80,    705.14,   1526.43,   1195.36,   1148.84,   1225.07,   1083.44
198910,    192.00,    982.86,   1160.41,    140.16,    484.51,   1081.99,   1171.62,   1165.24,     60.56,    377.22,    416.04,    572.41,    703.06,   1498.82,   1194.02,   1150.05,   1216.63,   1117.70
198911,    186.37,    960.38,   1127.78,    135.78,    475.15,   1061.60,   1147.70,   1120.28,     57.31,    368.21,    404.80,    565.39,    694.16,   1467.26,   1151.75,   1143.81,   1152.92,   1090.02
198912,    189.87,    985.46,   1141.34,    138.97,    486.03,   1091.57,   1167.26,   1131.46,     58.24,    377.17,    409.64,    583.97,    717.47,   1500.81,   1172.37,   1162.38,   1163.99,   1101.06
199001,    192.77,   1018.17,   1157.83,    139.81,    495.48,   1125.26,   1198.95,   1150.83,     58.65,    379.08,    420.33,    592.19,    737.51,   1545.55,   1226.46,   1172.72,   1181.40,   1122.20
199002,    178.89,    952.30,   1060.97,    130.16,    459.53,   1061.05,   1110.46,   1047.07,     52.72,    357.05,    387.38,    552.82,    697.08,   1453.30,   1131.38,   1090.51,   1091.96,   1004.69
199003,    182.86,    965.71,   1076.55,    133.74,    468.72,   1079.83,   1117.88,   1064.65,     54.39,    365.47,    392.11,    567.30,    705.52,   1484.69,   1134.70,   1101.79,   1112.98,   1018.92
199004,    187.08,    986.21,   1112.43,    138.22,    468.05,   1104.82,   1151.03,   1102.92,     57.53,    371.97,    394.10,    563.02,    716.37,   1529.31,   1170.40,   1132.52,   1148.54,   1059.40
199005,    180.42,    954.11,   1094.55,    133.60,    445.24,   1077.73,   1113.12,   1091.38,     55.63,    356.76,    376.56,    533.51,    678.67,   1515.33,   1125.58,   1101.21,   1128.84,   1055.36
199006,    195.64,   1038.30,   1204.00,    144.86,    482.69,   1177.16,   1216.32,   1199.33,     60.82,    382.64,    407.19,    579.56,    742.39,   1648.03,   1218.97,   1213.78,   1237.12,   1162.69
199007,    194.75,    954.43,   1183.41,    140.32,    556.49,    821.86,   1384.34,   1116.68,     66.22,    356.76,    435.04,    732.16,    612.62,   1005.08,   1436.43,   1335.46,   1238.38,   1025.41
199008,    192.12,    952.93,   1162.70,    136.93,    554.04,    826.62,   1366.45,   1095.42,     63.58,    348.88,    432.76,    729.45,    624.27,   1002.64,   1420.84,   1315.42,   1198.44,   1018.04
199009,    172.75,    866.72,   1048.67,    121.67,    504.21,    753.71,   1230.71,    992.89,     54.91,    313.65,    393.74,    664.18,    568.27,    914.46,   1289.87,   1175.38,   1092.20,    918.80
199010,    160.60,    830.51,    982.18,    111.90,    471.58,    723.89,   1169.45,    933.77,     49.99,    288.28,    370.90,    616.65,    544.08,    878.78,   1251.79,   1092.49,   1029.03,    862.76
199011,    154.60,    822.60,    984.31,    106.76,    465.32,    719.20,   1150.16,    944.32,     47.28,    274.39,    360.53,    616.09,    546.58,    868.23,   1231.35,   1074.75,   1032.92,    878.07
199012,    166.79,    872.22,   1054.39,    116.23,    495.29,    761.35,   1226.28,   1010.77,     52.88,    294.14,    385.11,    653.93,    585.89,    912.77,   1304.89,   1153.05,   1103.37,    941.60
199101,    170.45,    890.33,   1095.75,    119.80,    502.57,    782.27,   1249.16,   1056.83,     56.12,    296.94,    388.18,    667.47,    598.61,    940.27,   1319.82,   1183.34,   1151.70,    986.06
199102,    180.56,    928.69,   1157.66,    128.37,    518.07,    813.30,   1313.76,   1121.71,     59.82,    316.59,    403.39,    682.97,    624.20,    976.36,   1394.48,   1238.58,   1234.11,   1037.48
199103,    195.67,    986.76,   1253.54,    141.12,    552.07,    863.06,   1400.89,   1220.33,     67.00,    343.16,    426.70,    732.35,    670.22,   1028.81,   1479.41,   1328.00,   1331.61,   1137.26
199104,    203.45,   1008.99,   1303.90,    147.80,    563.42,    892.40,   1432.59,   1272.58,     73.47,    347.56,    437.36,    744.89,    690.24,   1066.15,   1495.44,   1374.25,   1392.14,   1183.12
199105,    205.59,   1009.80,   1309.90,    149.07,    563.69,    898.81,   1431.42,   1280.58,     74.56,    347.64,    441.37,    738.87,    698.43,   1072.48,   1492.09,   1375.47,   1389.83,   1198.25
199106,    212.87,   1038.69,   1374.61,    155.49,    577.37,    924.67,   1496.44,   1336.65,     77.92,    359.55,    450.05,    759.26,    729.25,   1094.04,   1536.75,   1459.39,   1431.76,   1264.81
199107,    182.09,    905.81,   1347.09,    126.60,    499.25,    886.05,   1421.10,   1252.25,     54.45,    298.63,    436.62,    576.27,    755.29,   1008.42,   1258.41,   1578.01,   1363.94,   1168.78
199108,    190.58,    941.27,   1424.95,    133.03,    521.02,    920.73,   1480.31,   1331.56,     57.23,    312.01,    454.01,    602.83,    794.39,   1038.56,   1302.52,   1651.78,   1436.67,   1252.67
199109,    195.28,    952.67,   1477.49,    136.06,    534.71,    926.57,   1516.65,   1383.79,     59.64,    315.78,    465.39,    619.16,    800.64,   1044.35,   1320.55,   1705.77,   1488.95,   1304.87
199110,    197.74,    952.30,   1457.12,    138.22,    539.76,    928.88,   1492.15,   1368.81,     62.84,    315.14,    467.82,    627.40,    804.28,   1044.69,   1306.47,   1671.21,   1471.40,   1291.53
199111,    204.98,    964.62,   1482.02,    144.63,    553.03,    942.14,   1506.69,   1393.51,     66.95,    327.21,    477.15,    645.53,    810.72,   1064.26,   1310.29,   1696.09,   1497.94,   1314.90
199112,    197.41,    921.31,   1434.99,    139.20,    535.14,    898.03,   1427.18,   1364.41,     63.25,    316.11,    459.08,    627.96,    776.79,   1010.30,   1242.33,   1605.97,   1441.93,   1306.23
199201,    217.02,   1017.17,   1623.74,    155.87,    584.27,    988.44,   1575.08,   1562.55,     71.92,    347.04,    488.40,    700.95,    880.86,   1088.37,   1371.49,   1771.41,   1633.62,   1508.87
199202,    222.62,   1005.50,   1608.03,    161.45,    582.14,    981.42,   1572.79,   1534.76,     77.23,    352.62,    492.69,    690.41,    872.53,   1082.55,   1351.58,   1785.42,   1617.87,   1471.98
199203,    229.07,   1021.75,   1623.19,    165.00,    589.71,   1004.05,   1583.24,   1555.77,     77.40,    360.87,    508.47,    688.38,    905.20,   1095.85,   1372.27,   1785.40,   1640.26,   1492.54
199204,    227.69,   1003.90,   1602.43,    164.32,    586.02,    985.27,   1548.69,   1540.23,     77.15,    357.92,    501.91,    688.57,    897.98,   1066.33,   1337.16,   1751.99,   1671.08,   1442.66
199205,    227.55,   1034.39,   1624.35,    162.00,    592.40,   1022.13,   1605.55,   1541.17,     73.50,    355.17,    509.32,    693.15,    911.14,   1126.13,   1379.00,   1823.94,   1671.90,   1443.33
199206,    231.74,   1039.74,   1634.48,    165.52,    598.90,   1029.72,   1603.04,   1555.16,     75.54,    356.42,    512.50,    703.44,    920.54,   1131.97,   1374.06,   1824.42,   1689.26,   1454.44
199207,    239.65,    940.84,   1417.82,    167.88,    601.24,   1065.25,   1237.95,   1407.26,     83.46,    330.41,    563.20,    638.56,   1016.25,   1110.27,   1017.54,   1443.16,   1554.40,   1293.59
199208,    247.19,    981.12,   1483.06,    174.48,    624.19,   1104.79,   1289.56,   1476.06,     87.77,    339.81,    572.39,    674.88,   1048.53,   1156.33,   1063.18,   1499.72,   1629.08,   1358.05
199209,    236.85,    959.32,   1463.41,    167.22,    600.48,   1081.18,   1263.44,   1460.66,     82.91,    325.93,    543.48,    656.40,   1021.08,   1136.05,   1041.58,   1469.95,   1617.70,   1340.47
199210,    241.74,    972.13,   1486.97,    172.16,    611.70,   1091.16,   1292.49,   1475.11,     86.37,    332.38,    546.00,    676.16,   1027.83,   1148.79,   1053.16,   1515.23,   1661.31,   1332.98
199211,    247.02,    971.07,   1526.59,    176.23,    619.27,   1079.79,   1313.45,   1518.88,     89.85,    337.45,    555.34,    681.63,   1012.17,   1141.31,   1066.45,   1545.10,   1711.60,   1370.31
199212,    263.10,    996.95,   1597.84,    189.91,    643.55,   1098.99,   1374.90,   1586.48,     97.82,    361.26,    580.93,    704.80,   1029.65,   1162.08,   1107.19,   1625.19,   1795.32,   1425.89
199301,    274.70,   1011.92,   1633.91,    198.98,    665.48,   1108.89,   1416.19,   1610.52,    104.34,    373.86,    603.90,    725.55,   1025.19,   1185.04,   1125.16,   1690.52,   1854.25,   1423.23
199302,    286.48,   1026.46,   1640.68,    207.54,    688.87,   1125.54,   1425.04,   1611.96,    108.88,    389.76,    627.65,    749.08,   1047.46,   1196.58,   1123.58,   1709.98,   1875.22,   1408.56
199303,    287.40,   1049.27,   1624.71,    207.65,    697.55,   1151.22,   1440.45,   1586.90,    106.32,    393.96,    629.17,    764.99,   1078.32,   1217.54,   1148.09,   1715.98,   1880.13,   1360.35
199304,    301.91,   1079.95,   1670.14,    220.94,    719.95,   1181.28,   1490.09,   1624.98,    115.06,    413.24,    647.19,    791.91,   1097.41,   1257.78,   1183.16,   1779.26,   1938.26,   1383.21
199305,    303.63,   1062.78,   1597.11,    223.74,    710.61,   1168.26,   1448.74,   1544.65,    116.99,    416.82,    644.35,    775.94,   1073.20,   1254.96,   1156.80,   1723.75,   1830.46,   1322.74
199306,    315.98,   1086.99,   1651.59,    234.95,    725.29,   1198.14,   1484.46,   1602.19,    126.74,    430.01,    659.50,    790.54,   1089.18,   1297.80,   1179.09,   1770.43,   1909.37,   1364.46
199307,    314.68,   1029.27,   1641.03,    223.51,    768.11,    943.54,   1447.67,   1699.38,    169.18,    345.48,    743.41,    794.16,    845.29,   1061.93,   1417.52,   1484.72,   2166.57,   1363.56
199308,    318.34,   1044.89,   1616.87,    226.07,    775.22,    962.07,   1445.45,   1675.90,    171.47,    349.03,    750.10,    801.79,    864.57,   1079.98,   1434.84,   1458.49,   2164.30,   1327.04
199309,    337.68,   1081.01,   1670.67,    239.89,    811.55,    989.52,   1506.41,   1727.17,    184.37,    363.87,    792.85,    831.33,    882.71,   1119.05,   1495.78,   1519.42,   2234.43,   1365.13
199310,    342.42,   1083.25,   1678.27,    243.64,    821.90,    994.61,   1509.00,   1729.75,    188.44,    366.39,    801.33,    843.61,    882.61,   1130.81,   1483.82,   1539.93,   2236.38,   1368.45
199311,    345.71,   1094.08,   1719.45,    250.29,    814.98,    998.56,   1541.89,   1773.46,    195.68,    371.45,    788.28,    843.24,    883.71,   1139.48,   1517.06,   1572.78,   2278.85,   1415.06
